剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
仁者黄飞鸿,2008,王晶,王晶 / 陈茂贤,张卫健 / 陈炜 / 文颂娴 / 林子聪 / 孔琳 / 王晶 / 吴庆哲 / 张启乐,动作 / 古装,中国大陆 / 香港,33,43,5.9,610
金枝玉叶,2011,林龙  何洛  罗刚,张巍,田海蓉 / 赵子琪 / 张萌 / 苗侨伟 / 朱泳腾 / 林保怡 / 翟天临 / 杨渝渝 Yuyu Yang / 王希维,剧情,中国大陆,46,,5.9,753
梅艳芳菲,2008,赵宝刚,张巍 / 史海伟 / 庄宇新 / 吴文辉 / 彭涛,陈炜 / 黄浩然 / 贺刚 / 赵丽娟 / 金玉婷 / 张永智 / 吴立琪 / 倪景阳,剧情 / 传记,中国大陆,42,40,5.9,2234
二十四道拐,2015,张玉中,欧阳黔森 / 高巍 / 商丙琦,刘小锋 / 甘婷婷 / 齐芳 / 海一天 / 武强,剧情 / 战争,中国大陆,32,40,5.9,108
冷风暴,2012,张东东,梁邦辉,朱雨辰 / 李子雄 / 瑛子 / 丁勇岱 / 李泰 / 任晗 / 焦俊艳 / 王志华 / 张先衡 / 李锦飞 / 刘添月 / 陈一榕,剧情 / 战争,中国大陆,35,,5.9,175
火凤凰,2002,彭军,蔡文杰,刘晓庆 / 田少军 / 田岷,剧情 / 爱情,中国大陆,32,,5.9,300
传奇·幻想殷商,2006,范小天,范小天,侣萧 / 舒畅 / 聂远 / 王宝强,,中国大陆,42,,5.9,473
永乐英雄儿女,2005,于敏,吴玉中,刘晓庆 / 唐国强 / 刘涛 / 保剑锋 / 寇世勋 / 陈龙 / 何赛飞 / 颜丹晨 / 任珈锐,,中国大陆,38,,5.9,694
神医喜来乐传奇,2013,柏杉,周振天,李保田 / 金玉婷 / 吴军 / 王晓晨,剧情 / 古装,中国大陆,30,,5.9,884
大汉天子Ⅲ,2006,董力,杨晓雄,黄晓明 / 安以轩 / 孙海英 / 李菲 / 茹萍 / 高昊 / 赵熠洋 / 董勇 / 熊乃瑾 / 刘冠麟 / 张昊翔 / 陈廷嘉 / 何欣 / 邬倩倩 / 徐少强,剧情 / 历史 / 战争 / 古装,中国大陆,48,45,5.9,1376
超级马丽,2018,武然,武然,漆雕轶柔 / 李勤勤 / 那威 / 英达 / 梁天 / 麦克隋 / 魏天宇 / 姜涛,喜剧,中国大陆,12,25,5.9,179
青春出动,1999,龚若飞,,任泉 / 李冰冰 / 潘粤明 / 范冰冰 / 李明启 / 刘佩琦,剧情 / 爱情,中国大陆,20,40,5.9,788
紫钗奇缘,2013,谭俏,汤显祖 / 贾伟南,林峯 / 叶璇 / 陈怡蓉 / 程诚 / 苑琼丹 / 张天其 / 金燕玲 / 郑逸桐 / 包文婧,剧情 / 爱情 / 古装,中国大陆,43,43,5.9,687
少林寺传奇,2007,都晓,杨利军 / 句瑞娟 / 赵小鹏 / 陈勇,鲍国安 / 黄秋生 / 计春华 / 谢苗 / 李渊 / 叶剑卫,,中国大陆,45,,5.9,659
雪豹坚强岁月,2014,张健,张健,张若昀 / 高洋 / 毛晓彤 / 吴承轩 / 章雯淇 / 司源 / 康杰 / 刘广楠 / 李嘉明 / 苏倩薇 / 金盛宇 / 胡军 / 侯传杲 / 常戎,剧情 / 战争,中国大陆,46,,5.9,1216
唐砖,2018,祝东宁,杨凯麟 / 龙小山,张佳宁 / 王天辰 / 张智尧 / 袁咏仪 / 王文杰 / 于子洋 / 王永泉,爱情 / 奇幻 / 古装,中国大陆,36,40,5.8,5407
加油，网球王子！,2009,朱翊,王博 / 瞿韵 / 王欢,秦俊杰 / 柏栩栩 / 毛方圆 / 张殿菲,剧情 / 运动,中国大陆,20,45,5.8,1507
赏金猎人,2012,成麟 / 林晋希,林和平,钱泳辰 / 李易峰 / 江铠同 / 颖儿 / 薛佳凝 / 邵美琪 / 刘雪华 / 陈晓 / 魏千翔 / 潘虹 / 谭耀文 / 舒畅,悬疑 / 古装,中国大陆,30,40,5.8,1377
皇宫宝贝,2001,贾云,陈好兵,李小冉 / 邵峰 / 戴春荣 / 范冰冰 / 卓凡 / 赵丽娟 / 王绘春 / 寇振海 / 舒畅 / 苗皓钧 / 薛俨 / 叮当,剧情 / 古装,中国大陆,32,40,5.8,1013
女人帮·妞儿,2013,金琛,,应采儿 / 熊乃瑾 / 甘薇 / 彭冠英 / 江奇霖 / 石兰 / 方安娜 / 陈佳妍,剧情 / 爱情,中国大陆,24,,5.8,869
动感豪情,2003,刘平,张慧萍,郭富城 / 李冰冰 / 尤勇 / 王喜 / 韩雨芹,爱情,中国大陆,24,45,5.8,180
宫廷画师郎世宁,2004,张子恩,,大山 / 钟镇涛 / 许还山 / 赵宁宇 / 黄奕 / 舒畅 / 左小青,剧情 / 历史,中国大陆,24,40,5.8,138
解放大西南,2010,王珈,王朝柱,唐国强 / 刘劲 / 卢奇 / 王伍福,历史,中国大陆,30,40,5.8,100
给你生命给我爱,2010,陈伟详,周娟,林申 / 马晓灿 / 周毅 / 茹萍,剧情 / 家庭,中国大陆,32,,5.8,83
换子成龙,2006,杨玄 / 何丽萍,,刘恺威 / 杜淳 / 马雅舒 / 程莉莎 / 杨洁玫 / 黄文豪 / 王刚 / 王建新 / 岳跃利 / 杜志国 / 张浩天 / 张帅 / 田振崴 / 陈俏 / 戴小轶 / 赵倩 / 向能青 / 沈保平 / 钟鑫培 / 刘芳 / 闵政 / 郝荣光 / 蔡晶 / 王伟源 / 李世鹏 / 马飞 / 许冰,剧情 / 爱情,中国大陆,42,40,5.8,796
最后一张签证,2017,花箐,高满堂,王雷 / 陈宝国 / 赵擎 / 张静静 / 施京明 / 王诗槐 / 林栋甫 / 张芝华 / 吴玉芳,剧情,中国大陆,46,45,5.8,2421
时尚女编辑,2012,滕华涛,赵赵,殷桃 / 祖锋 / 张瑶 / 陈卫 / 张子萱 / 赵子琪 / 蔡鹭 / 韩童生 / 林晓凡 / 艾如 / 王一楠 / 吴军 / 李媛 / 彭冠英,剧情 / 喜剧,中国大陆,30,,5.8,1063
三重门,2001,金琛,韩寒 / 陈大联,董洁 / 吴禺男 / 刘芸 / 黄燎原 / 夏雨 / 张懿 / 李虎城 / 刘青 / 安韩瑾 / 蔡昕冉 / 孙诗皓 / 冯蝶 / 高成俊 / 李东洪 / 杨忠宝 / 刘国敬 / 何杰 / 沈朝杰 / 江奇霖 / 敕丽 / 王晓凡,剧情,中国大陆,8,40,5.8,718
瘦身家族,2003,,,李佳璘 / 佟大为,剧情,中国大陆,18,,5.8,562
风语,2010,刘江,麦家,胡军 / 郭晓东 / 孙宁,剧情,中国大陆,35,45,5.8,661
爱的妇产科,2014,蒋家骏,马德林,何晟铭 / 朱丹 / 孙坚 / 李依晓 / 魏千翔 / 王笛 / 盖克 / 魏巍 / 菅纫姿,剧情,中国大陆,21,,5.8,463
金剑雕翎,2003,王奕开,中亚编剧小组,黄坤玄 / 罗海琼 / 于荣光 / 连奕名 / 刘莉莉 / 汪芫 / 徐筠 / 张蓓蓓,武侠 / 古装,中国大陆 / 台湾,39,,5.8,258
水浒学院,2014,王羿人,浦宇,郭京飞 / 李林 / 秦雪 / 李璐兵 / 许君聪,喜剧 / 武侠 / 古装,中国大陆,8,30,5.8,185
前夫求爱记,2015,尚敬,徐君东 / 任雁 / 李龙 / 秦鹏 / 王佩晨,钱芳 / 闫妮 / 高亚麟 / 大左 / 佟悦 / 李舒桐 / 王格格,喜剧 / 爱情,中国大陆,40,45,5.8,333
皇后进宫,2002,成志城,,张庭 / 吴大维 / 宋丹丹 / 牛莉 / 牛清峰 / 吴孟达 / 傅艺伟 / 张佳楠,剧情 / 古装,中国大陆,40,40,5.8,1511
青年医生,2014,赵宝刚 / 王迎,徐萌,任重 / 张俪 / 张铎 / 张佳宁 / 王阳 / 杜江 / 方安娜 / 周放 / 李洪权 / 翁芳华 / 李婳 / 史可 / 程金铭 / 陈赫 / 文章 / 姚笛 / 孙红雷 / 马苏 / 杜淳,剧情,中国大陆,50,45,5.8,4421
我的媳妇是女王,2015,俞,甘草儿,霍思燕 / 雷佳音 / 曹征 / 王浩钧 / 顾艳 / 韩烨 / 唐以诺 / 方子春,剧情 / 家庭,中国大陆,30,,5.8,444
妯娌的三国时代,2012,黄力加,陈彤,曾黎 / 闫学晶 / 李崇霄 / 赵岩松 / 张洋 / 张倩茹 / 王丽云,家庭,中国大陆,34,,5.8,1600
纳妾记,2016,孙恺凯,,孙坚 / 郑清文 / 雨婷儿 / 何育骏 / 赖雨濛 / 刘金 / 安悦溪 / 马樱侨 / 付蓉儿 / 李嘉熙 / 尹君正,喜剧 / 悬疑 / 武侠 / 古装,中国大陆,20,25,5.8,142
边城汉子,2010,马鲁剑,马鲁剑,王斑 / 温峥嵘 / 申军谊 / 陈创 / 宋笠娜 / 白雨 / 李嘉明,剧情,中国大陆,30,,5.8,115
我的岳父会武术,2016,俞,俞,宋丹丹 / 倪大红 / 肖央 / 王太利 / 姜妍 / 梁天,喜剧 / 家庭,中国大陆,40,45,5.8,1280
烈火如歌,2018,梁胜权,墨宝非宝 / 明晓溪,周渝民 / 迪丽热巴 / 张彬彬 / 刘芮麟 / 龚蓓苾 / 赖艺 / 代斯 / 张赫 / 肖荣生 / 亓航 / 万美汐 / 邵峰 / 龙政璇 / 吴佩柔 / 何索 / 高阳 / 樊驿宁 / 马德丫 / 袁雨萱 / 金泊含 / 陈烨林 / 王仁君 / 徐敏 / 罗四维 / 颜敬杰 / 孙晓伦 / 李东恒 / 葛施敏 / 陈凯 / 陈玥 / 李广旭 / 陈继铭 / 王岗 / 吴佟 / 石悦安鑫 / 邱波 / 方小月 / 王璐 / 张皓承 / 周奇 / 张茗灿 / 武泽锦熙 / 董李无忧 / 蒋博伦 / 黄溢凯 / 赵俊泽 / 张铭轩 / 纪子轩 / 李羿希,爱情 / 奇幻 / 古装,中国大陆,52,45,5.8,42131
刁蛮公主,2006,赖水清,马志全,张娜拉 / 苏有朋 / 鲍蕾 / 吕行 / 陈秀丽 / 高露 / 林江国 / 洪欣,喜剧 / 爱情 / 古装,中国大陆,36,45,5.8,15990
我才不会被女孩子欺负呢,2018,陈鹏,李林 / 门三 / 李琼,蔡徐坤 / 卢洋洋 / 杨景诚 / 蒋毓玮 / 王瑄 / 王咨越 / 吕夏 / 刘亚津 / 李建义 / 苏茂 / 林枫松,喜剧 / 爱情,中国大陆,24,23,5.8,17666
胭脂,2016,徐纪周 / 白涛 / 易军,王彪 / 徐纪周,赵丽颖 / 陆毅 / 陶昕然 / 袁文康 / 石兆琪 / 舒耀瑄 / 李颖 / 李梦男 / 叶峰 / 马灿灿 / 苏小玎 / 周玲 / 秦浩 / 赵寰宇 / 陈铮 / 房晓航 / 孙仲秋 / 刘彦卿 / 秦戈 / 肖聪 / 姚未平 / 周乐 / 侯京健 / 钟林 / 汤寅 / 张明磊 / 王子辰 / 邱意浓 / 李阔 / 宗晓军 / 高鑫 / 杨凯茗 / 查美竹 / 张文婷 / 宋词 / 葛兆梅 / 颜景瑶 / 马熙米 / 徐朝 / 周迪 / 李佳伟 / 陈旭明 / 张水礼 / 超凡 / 海佟 / 周晓海 / 陶立新 / 李莎莎 / 车晓彤 / 程龙 / 崔志刚 / 杨正炜 / 韩佳蓝 / 赵雷棋 / 郑亚 / 朱峰 / 孙丽丽 / 聂娥 / 胡建盛 / 孙娜 / 宋彦承 / 张家骏 / 李红磊 / 张钧译 / 苗存毅 / 李乐辰 / 孟菲 / 韩嘉斌 / 徐天星 / 秦越 / 韩淼 / 华栖龙 / 谢瓦 / 火线 / 闫飞龙 / 魏梦,剧情 / 悬疑,中国大陆,45,43,5.8,17572
致青春,2016,杨文军,辛夷坞 / 孙琪 / 苑思达 / 刘蕾,杨玏 / 陈瑶 / 张丹峰 / 蔡文静 / 马可 / 董春辉 / 郭鹏 / 王若心 / 苗驰 / 李岱昆 / 柏智杰 / 徐悦 / 王紫璇 / 刘奕君,剧情 / 爱情,中国大陆,40,,5.8,7260
美人制造,2014,李慧珠,于正,金世佳 / 杨蓉 / 邓萃雯 / 张哲瀚 / 杨恭如 / 袁姗姗 / 罗晋 / 王子文 / 朱梓骁 / 黄宗泽 / 应采儿 / 邱心志 / 潘粤明 / 关智斌 / 马苏,剧情 / 爱情 / 悬疑 / 冒险 / 古装,中国大陆,30,45,5.8,4482
我和两个他,2018,刘亚菱 / 韩承桓,孙笑,张子枫 / 熊梓淇 / 刘剑羽 / 刘奕畅,爱情,中国大陆,24,45,5.8,1908
我不是精英,2017,刘新,金子,雷佳音 / 邓家佳 / 莫小棋 / 王姬 / 许娣 / 李建义 / 程雍 / 张晓谦,剧情 / 喜剧 / 爱情,中国大陆,40,40,5.8,2765
新白发魔女传,2012,黄伟杰 / 梁国冠 / 马华干,梁羽生 / 梁志明 / 韩佩贞,吴奇隆 / 马苏 / 樊少皇 / 郭珍霓 / 李解 / 刘思彤 / 叶祖新,武侠 / 古装,中国大陆,42,40,5.8,4211
飞虎神鹰,2011,钱雁秋,钱雁秋,张子健 / 梁冠华 / 曲栅栅 / 苑冉 / 刘蕾 / 郑楠 / 钱雁秋 / 刘亚津 / 李羲儿 / 郑诚 / 苏皓 / 须乾 / 杨增元 / 王心圣 / 赵军凯,剧情 / 动作 / 悬疑,中国大陆,42,40,5.8,955
娘妻,2009,陈朱煌,陈朱煌,刘恺威 / 佟丽娅 / 张玉嬿 / 茅子俊 / 阚清子,剧情 / 爱情 / 家庭,中国大陆,30,40,5.8,637
五鼠闹东京,2016,吴家骀,谭力,陈晓 / 严屹宽 / 郑爽 / 张芷溪 / 谢宁 / 王茂蕾 / 梁冠华 / 马书良 / 刘德凯 / 李鑫雨 / 李添诺 / 王大奇 / 张维娜,剧情 / 动作 / 古装,中国大陆,42,45,5.8,4192
谈判冤家,2014,杨磊,金子,王雷 / 陈数 / 韩青 / 张鲁一 / 张丹妮 / 孟召重 / 谢园 / 张小磊 / 马薇 / 武强,剧情 / 爱情,中国大陆,35,,5.8,341
高科技少女喵,2014,刘循子墨,柯达,张本煜 / 肖菁菁 / 白客 / 刘循子墨 / 刘浩 / 柯达 / 孔连顺,喜剧 / 科幻,中国大陆,13,9,5.8,2184
幻影神针,2005,鞠觉亮,毓钺,于波 / 杨俊毅 / 温碧霞 / 梁小冰 / 连凯 / 李珊珊,动作 / 爱情 / 武侠 / 古装,中国大陆,40,45,5.8,771
便衣支队,2012,张多福,查文白 / 王军 / 车俊妍,贾乃亮 / 吴京安 / 董可飞 / 衣珊 / 于咏琳 / 邵峰,剧情,中国大陆,23,45,5.8,123
我和丈母娘的十年战争,2012,单联全,单联全 / 冯一非,归亚蕾 / 孙涛 / 秦海璐 / 冯一非 / 侯天来 / 刘涛,,中国大陆,30,,5.7,235
生活大爆炒,2017,张笑安,张笑安 / 刘唯一 / 刘荀 / 安墨涵 / 应骏,翟天临 / 何昕霖 / 张宥浩 / 张心怡 / 辣目洋子 / 陈汉典 / 九孔 / 汪聪,喜剧,中国大陆,24,15,5.6,447
