剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
新少林寺,1999,袁和平 / 张鑫炎 / 张之亮 / 鞠觉亮,施扬平 / 孙悦遐 / 李洪洲 / 李树型,樊少皇 / 吴京 / 朱茵 / 钱小豪,动作 / 历史 / 武侠 / 古装,中国大陆 / 台湾,20,,6.9,540
真情告白,1999,何澍培,张慧萍 / 蔡淑贤,胡兵 / 瞿颖 / 张世 / 张本渝 / 安泽豪 / 李婉华 / 陈龙 / 沈傲君 / 王合喜,剧情 / 爱情,中国大陆,20,47,6.9,8972
乱世佳人,2011,吴锦源 / 陈国华 / 朱少杰,邹越,唐嫣 / 陈键锋 / 罗晋 / 谭凯 / 徐麒雯 / 苏青 / 杜俊泽,剧情 / 爱情,中国大陆,30,44,6.9,2492
摩登新人类,2011,林玉芬 / 刘国辉,咖啡因 / 李翔 / 查文潇,胡歌 / 陈意涵 / 陈柏霖 / 马思纯 / 姜超 / 张铁林 / 李媛 / 张宇鹏 / 丛珊 / 刘添月 / 杨紫彤,剧情 / 爱情,中国大陆,30,45,6.9,4513
马大帅III,2006,赵本山,,赵本山 / 孟真 / 范伟 / 王雅捷 / 赵钢,喜剧 / 家庭,中国大陆,34,,6.9,1112
想看你微笑,2018,蔡聪,紫鱼儿,李汶翰 / 杜雨宸 / 侯俊丞 / 刘倩妏 / 林世杰 / 祁汉 / 赵多娜 / 张沙沙 / 黄馨瑶 / 林潇,喜剧 / 爱情,中国大陆,24,40,6.9,1533
屋顶上的绿宝石,2006,崔宝珠,杜政哲,霍建华 / 孙俪 / 姚采颖 / 胡宇威 / 贾乃亮 / 张国立 / 张铁林 / 刘雪华 / 白冰冰 / 邬倩倩 / 张翊生,剧情 / 爱情,中国大陆 / 中国台湾,30,43,6.9,4336
爱情公寓番外篇：辣味英雄传,2015,韦正,汪远,陈赫 / 娄艺潇 / 孙艺洲 / 李佳航,喜剧,中国大陆,4,10,6.9,1850
一米阳光,2003,张晓光,李玮,何润东 / 孙俪 / 印小天 / 于娜 / 艾伟 / 冼色丽 / 迟帅 / 任伟 / 黑子 / 刘莉莉,剧情 / 爱情,中国大陆,30,47,6.9,13525
小丈夫,2016,姚晓峰,李潇 / 于淼,俞飞鸿 / 杨玏 / 张萌 / 田雨 / 韩童生 / 许娣 / 刘莉莉 / 关晓彤 / 白梓轩 / 韩青 / 刘亭作 / 涂松岩 / 张子健 / 陈欣予 / 蓝盈莹 / 朱铁 / 罗海琼 / 李明珠 / 黄爱玲 / 宋楚炎 / 宋家腾 / 关思慧 / 张源玲子 / 金陈浩 / 李洪全 / 柳彬 / 康瑛 / 韩清 / 周小川 / 杨柳 / 曾琪 / 都钊 / 李楠 / 王瑾菲 / 侯晓影 / 李源江 / 宋元甫 / 卡尔 / 胡洋 / 李润珠 / 王子轩 / 薛媛媛 / 夏楠 / 李景龙 / 侯晓 / 法志远 / 常凯宁 / 段炎妍 / 张伊楠 / 郭忠友 / 雷梦 / 王海莹 / 任静 / 路依萍,剧情 / 爱情,中国大陆,43,,6.9,7630
三少爷的剑,2000,靳德茂,赵志红 / 古龙,何中华 / 俞飞鸿 / 陈龙 / 陈继铭 / 张伊函 / 霍思燕 / 刘莉莉 / 杨若兮 / 石小满 / 岳跃利 / 戴春荣 / 陈莹 / 张静初 / 赵毅,武侠 / 古装,中国大陆,34,47,6.9,5329
四大名捕,2004,刘海波,李晴宇,车仁表 / 王艳 / 钟汉良 / 蒋勤勤 / 李湘 / 蒋毅 / 朱泳腾 / 徐锦江 / 岳跃利 / 公方敏 / 张国庆,剧情 / 动作,中国大陆,30,47,6.9,9512
烽火佳人,2013,袁英鸣 / 钱升玮 / 朱少杰,邹越,舒畅 / 陈键锋 / 乔振宇 / 石筱群 / 李智楠 / 吴岱融 / 吴谨言,爱情,中国大陆,52,40,6.9,4957
新上海滩,2007,高希希,徐兵,黄晓明 / 孙俪 / 黄海波 / 陈数 / 李雪健 / 李依晓 / 沙溢 / 于滨,剧情,中国大陆,42,43,6.9,7397
楚汉传奇,2012,高希希 / 刘海波,汪海林 / 阎刚,陈道明 / 何润东 / 秦岚 / 李依晓 / 杨立新 / 段奕宏 / 胡东 / 孙海英 / 霍青,历史 / 古装,中国大陆,80,47,6.9,8769
铠甲勇士,2009,郑国伟,王芸,吴建飞 / 郭帅 / 柏栩栩 / 秦炎仕 / 张超 / 李广旭 / 卢洁云 / 杨亚,科幻,中国大陆,52,24,6.9,1993
绝色双娇,2001,华践盟,,张庭 / 焦恩俊 / 牛莉 / 宋丹丹 / 吴孟达 / 傅艺伟 / 刘长纯 / 张会忠 / 张佳楠,喜剧 / 古装,中国大陆,40,46,6.9,15989
我的兄弟叫顺溜,2009,花箐,朱苏进,王宝强 / 张国强 / 郝蕾 / 孙逊 / 战菁一 / 霍青 / 常铖 / 杨子骅,剧情,中国大陆,26,41,6.9,8301
使徒行者2,2017,苏万聪 / 苏嘉敏,叶天成 / 黎倩仪,苗侨伟 / 陈豪 / 宣萱 / 袁伟豪 / 周柏豪  / 黄翠如 / 许绍雄 / 麦明诗 / 何佩珉,剧情 / 爱情 / 犯罪,中国大陆 / 香港,30,43,6.9,26094
小兵张嘎,2004,徐耿,徐兵,谢孟伟 / 杜雨 / 王莎莎 / 张一山 / 刘乃艺 / 刘金山 / 钱哆多 / 李迎旗 / 金宏,剧情,中国大陆,20,46,6.9,5018
我在大理寺当宠物,2018,刘镇明,余易勋 / 刘秋烨 / 林晴宇 / 朱挈侬,徐开骋 / 胡意旋 / 徐嘉苇 / 李奕增 / 王熙然 / 陈潇 / 朱振豪,爱情 / 奇幻 / 古装,中国大陆,22,30,6.9,1220
少年包青天Ⅱ,2001,胡明凯 / 曾谨,刘毅,陆毅 / 任泉 / 释小龙 / 范冰冰 / 李卉 / 佟大为 / 刘晓虎 / 刘威,剧情 / 悬疑 / 犯罪 / 古装,中国大陆,40,43,6.9,28563
密令1949,2006,董志强,汪遵熹,刘小锋 / 朱媛媛 / 赵有亮 / 郝蕾 / 李光洁 / 万茜,剧情 / 悬疑,中国大陆,22,,6.9,74
花样排球,2016,金振永,崔智妍,金素恩 / 李源根 / 金善雄 / 姜熙 / 申譞洙 / 李浩 / 裴珍雄 / 崔成国,喜剧 / 爱情,中国大陆 / 韩,20,15,6.9,292
开国元勋朱德,2014,王文盛 / 冯子华,运新华 / 远之 / 郭翠君,王韦智 / 王伍福 / 王霙 / 郭伟华 / 吕一丁 / 尚印泉 / 闻杰 / 戴娇倩 / 普超英,,中国大陆,36,45,6.9,192
夏日恋语录,2000,黄伟明,,陆毅 / 傅冲 / 安泽豪,,中国大陆,20,40,6.9,477
加油优雅,2009,朱度源,刘海,王丽坤 / 王雷 / 王骏毅,剧情,中国大陆,40,,6.9,245
大秦直道,2010,陈家林 / 萧锋,林海鸥,寇世勋 / 杨幂 / 张璇 / 吴京安 / 丛珊 / 李东学 / 程皓枫 / 张子健 / 沈泰 / 任天野 / 毕彦君 / 狄剑青 / 张荣生,爱情 / 历史 / 战争 / 古装,中国大陆,45,45,6.9,274
青春集结号,2015,尚敬,陈华,焦俊艳 / 经超 / 石安妮 / 刘小震 / 金梦阳子 / 闫妮 / 林永健 / 高亚麟 / 肖雄 / 张亦驰 / 马程程 / 顾宇峰 / 吴京安,剧情 / 喜剧,中国大陆,45,,6.9,900
肥猫寻亲记,2000,陈文宽,,郑则仕 / 斯琴高娃 / 郝蕾 / 李可妮 / 陈莹 / 关礼杰 / 蒋恺 / 刘梦珂 / 鲍起静,剧情,中国大陆,30,45,6.9,3527
无间道,2017,洪金泼 / 梁国斌,孙浩浩 / 黄安培 / 苏锐洪 / 陈宝华 / 杨牧天,王阳 / 罗仲谦 / 朱锐 / 苏丽珊 / 罗嘉良 / 廖碧儿 / 刘松仁 / 梁靖琪 / 艾威 / 郭政鸿 / 曾志伟 / 姜皓文 / 任贤齐,剧情 / 悬疑 / 犯罪,中国大陆,12,45,6.9,1383
山楂树之恋,2011,李路,林和平,王珞丹 / 李光洁 / 吴超 / 侯剑 / 宋轶 / 李彦明 / 岳秀清 / 黄梅莹 / 雷恪生 / 王丽云 / 林继东 / 刘政绯 / 周浩东 / 王晴,剧情 / 爱情,中国大陆,35,40,6.9,1045
再生缘之孟丽君传,2007,李惠民 / 谢益文,胡蓉蓉 / 关渤 / 陆亮 / 应红,李冰冰 / 黄海冰 / 贾雨萌 / 董艺薇 / 宋思轩 / 陈龙 / 高鑫 / 孙兴 / 孙宁 / 石筱群 / 王灵 / 马敬涵,剧情 / 古装,中国大陆,42,40,6.9,365
信者无敌,2016,张国庆 / 郝万军,石小克,陈宝国 / 于明加 / 杨雪 / 颜世魁 / 毕彦君,剧情,中国大陆,30,45,6.9,288
特警飞龙,2002,李京,谭友鹏,洪金宝 / 范冰冰 / 洪天照,剧情,中国大陆,30,,6.9,375
开天辟地,2011,胡玫 / 杨军 / 罗刚 / 胡琤,邵钧林,黄海冰 / 蒋勤勤 / 张萌 / 陈建斌 / 靳东 / 汤灿 / 卢奇 / 赵立新 / 王诗槐 / 龚洁 / 于毅 / 宋佳伦 / 姚安濂 / 翟天临 / 魏千翔 / 葛子铭 / 许超 / 李梦 / 李文俊 / 王翀 / 杨毅 / 赵雪莲 / 盖亦 / 赵伟栋 / 孙学正 / 郝刚 / 阚金明 / 云峰 / 侯勇 / 沈渤 / 丁俊 / 任伟 / 蔡丹丹 / 李飞 / 贾维 / 王瞳 / 卢亚宁 / 李斯博 / 刘星汉 / 刘兴雷 / 蒲双成 / 何欣 / 许晚秋 / 俞鹏 / 徐双在 / 池东 / 李文波 / 华峰 / 徐琛琛 / 刘志云 / 赵新伟 / 苗爱国 / 冯涛 / 戴建青 / 张海峰 / 季颖 / 郑磊 / 张黎胜 / 李嘉伟 / 钟辛培 / 孙祺 / 刘敏姚 / 曹国华 / 梁剑 / 袁浩 / 陈以川 / 蒋文斌 / 汪泽坤 / 吕立民 / 牛华东 / 孙启凯 / 李涛 / 陈燃 / 杨树 / 姚小宝 / 白山 / 张植绿 / 郝峰 / 张红革 / 张玉洁 / 杨天鹏 / 曹加英 / 王钊 / 孔金淼 / 张天阳 / 天西平 / 岳东峰 / 张星阔 / 王彬 / 张捷 / 朱会林 / 吴鑫 / 尹哲飞 / 冯暴 / 桂志强 / 夏灿灿 / 兰广宇 / 韩丹童 / 一芳 / 田凯 / 马明勇 / 高贵根 / 王梦志 / 陈伟 / 王泽民 / 何俊 / 言春竹 / 庚鹏超 / 罗耀荣 / 王海军 / 薛琦 / 南希 / 王军 / 杨恭磊 / 樊轩文 / 毛文勇 / 卢金聪,剧情 / 历史,中国大陆,36,45,6.9,217
人到四十,2011,庞好,彭三源,王志文 / 江珊 / 曾黎 / 孙松 / 王思思 / 马丽 / 崔可法 / 张少华 / 洪连城,爱情 / 家庭,中国大陆,38,45,6.9,1086
辘轳·女人和井,1991,陈雨田 / 可人,韩志君 / 韩志晨,田成仁 / 吴玉华 / 傅英 / 罗啸华 / 王建国,剧情,中国大陆,12,44,6.9,1050
缘来一家人,2000,卢伦常,张慧萍,胡兵 / 李若彤 / 周迅 / 林志豪 / 陈龙 / 郝蕾 / 刘孜 / 崔杰,剧情 / 爱情 / 家庭,中国大陆,20,42,6.9,2325
永远有多远,2001,陈伟明,东西,刘孜 / 徐帆 / 景岗山 / 杨新鸣 / 谭希和 / 于小伟 / 李铁,剧情 / 爱情,中国大陆,20,,6.9,85
青天衙门2,2007,夫翔,程路,夫翔 / 万茜 / 施羽 / 保剑锋 / 潘虹 / 郭军 / 任重 / 薛佳凝 / 周野芒 / 赵毅 / 盖丽丽 / 李泰,剧情 / 古装,中国大陆,40,,6.9,127
罪域,2008,柳国庆,六六 / 柳国庆,姚刚 / 杜敏赫 / 白凡 / 范雨林 / 刘春祥 / 常亮 / 李鑫雨 / 吴旗 / 李丞峰 / 崔维宁 / 吴建 / 金柯 / 孙嘉 / 刘文凤 / 杨雅絮 / 李丹军 / 张钰 / 李小辉 / 钟时 / 邵建 / 贺镪 / 周学志 / 吴刚 / 莫诗旎 / 张文秀 / 齐家伟 / 丁峰 / 方延广 / 陈学刚 / 王华山 / 王青青 / 刘笑虹 / 来群 / 陶艺 / 刘淑清 / 钟伟嘉 / 王虎 / 李邦禹 / 徐莉琴 / 于昕冉,剧情 / 动作 / 悬疑 / 犯罪,中国大陆,38,,6.9,379
爱了散了,2006,乔梁,徐兵 / 瑛子,冯远征 / 殷桃 / 邓超 / 马雅舒 / 王阳 / 徐百卉,剧情 / 爱情 / 悬疑,中国大陆,33,,6.9,573
神厨,1998,吴小川,邹越滨 / 安德力,邢岷山 / 程前 / 林心如 / 达式常 / 陈述 / 贾林,剧情,中国大陆,36,45,6.9,165
甄嬛传(美版),2015,郑晓龙,王小平 / 流潋紫,孙俪 / 陈建斌 / 蔡少芬 / 李东学 / 蒋欣 / 张晓龙 / 刘雪华 / 李天柱 / 陶昕然 / 斓曦 / 蓝盈莹 / 孙茜 / 战菁一 / 马丹阳 / 颖儿 / 张雅萌 / 杨紫嫣 / 陈思斯 / 万美汐 / 热依扎 / 李宜娟 / 赵秦 / 唐艺昕 / 谭松韵 / 李佳璇 / 毛晓彤 / 郭宣 / 何亚男 / 崔曼莉 / 杨淇 / 刘岩 / 王文杰 / 邬立朋 / 徐璐 / 沈宝平 / 李丹 / 孙宁 / 王彪 / 张毅 / 马维福 / 李泓瑞 / 田西平 / 田朴珺 / 孙渤洋 / 刘钇彤 / 杨凯淳 / 梁艺馨 / 周子涵 / 田淑梅 / 康福震 / 刘柏廷 / 罗康 / 李璐兵 / 马跃峰 / 王一鸣 / 赵海龙 / 刘洋 / 李洋 / 杜相 / 张志伟 / 邢杰枫 / 汪晴 / 李周洋 / 杨静 / 翟蓓蓓 / 刘荫 / 王民 / 谭丽敏 / 梅傲冬 / 海燕 / 赵千紫 / 王丽涵 / 张妍 / 秦一铭 / 黄宁生 / 郭晨 / 杨晓波 / 杜小涛 / 方云 / 李群 / 吴怡林 / 李莺雅 / 王霜 / 许欢 / 孙菲 / 胡鑫慧 / 李梦洋 / 张一曼 / 马千芳 / 韩雨婷 / 尹舒 / 程楠 / 罗莉娜 / 何梦婷 / 姚思诗 / 闫卷德,剧情,中国大陆,6,90,6.9,2492
曹操与蔡文姬,2002,韩刚,武斐,濮存昕 / 剧雪 / 赵君 / 常戎 / 雷明 / 吕晓禾 / 郑卫莉 / 宁静,剧情 / 爱情 / 古装,中国大陆,32,45,6.9,142
蝴蝶行动,2011,简川訸,简川訸,唐一菲 / 齐奎 / 高鑫 / 丁宁 / 谢钢 / 徐成峰,剧情 / 动作 / 悬疑 / 惊悚 / 历史 / 战争,中国大陆,,,6.9,254
包三姑外传,2010,王伟廷 / 田羽生 / 周雨村,靳蕊 / 郎诺林 / 徐元丰 / 张恩铭,李绮虹 / 陈浩民 / 于波 / 张檬 / 章龄之 / 贾延龙 / 陈志朋 / 谢丽金 / 陈为民 / 释小龙 / 雷恪生 / 孙宝光 / 杨俊毅 / 李萍 / 卢星宇 / 庹宗华 / 信鹏 / 李明臣 / 李海诚 / 佟骏 / 博弘 / 李雪儿 / 姚卓君 / 侯桐江 / 钟卫华 / 沈世朋 / 浦蒲 / 周德华 / 佟小虎 / 武家辉 / 魏子昕 / 谭建昌 / 赖晓生 / 张迪 / 胡少龙 / 王一淼 / 于莎莎 / 杨金锁 / 宋阳 / 任建军 / 徐福来 / 梅傲东 / 王可 / 张津赫 / 张野 / 谢宁 / 李文玲 / 赵冬柏 / 仁青东珠 / 沈长林 / 包德馨 / 张莉莎 / 张春仲 / 张杰 / 任天琦 / 李振涛 / 郭云飞 / 于龙诚 / 蒋超,喜剧 / 古装,中国大陆,34,40,6.9,429
笑八仙之素女的故事,2002,陶白莉 / 邹集城,过士行 / 廉春明,杨若兮 / 徐峥 / 聂远 / 刘威 / 傅艺伟 / 戴春荣 / 张璐 / 谢宁 / 国永振 / 杨圣文 / 许纬华 / 刘惠 / 向能 / 马季 / 赵毅 / 徐永革 / 张小波 / 左芳芳 / 张婷婷 / 黄琦 / 郝群 / 何红军 / 朱穗玲 / 谢祥 / 孙瑞 / 张馨文 / 刘永利 / 李翔 / 朱自强 / 刘伟峰 / 孙德红 / 游金鸣 / 曹江成 / 刘全刚 / 黄斌 / 赵婷婷 / 杜若昕 / 包书睿 / 刘佳嫒 / 梅丽,,中国大陆,20,,6.9,447
大清风云,2005,陈家林,,张丰毅 / 许晴 / 姜文 / 孙淳 / 李光洁 / 王绘春 / 韩晓 / 唐以诺 / 陶慧敏,剧情 / 古装,中国大陆,50,,6.9,454
断刺,2011,赵浚凯,孟洪峰,柳云龙 / 童蕾 / 谷智鑫 / 何政军 / 徐正运 / 李雨泽 / 施羽 / 郭昊伦 / 吴乙彤 / 鲍鲲 / 陈大伟,剧情 / 悬疑 / 战争,中国大陆,32,,6.9,695
新包青天,2008,刘立立,金超群,金超群 / 范鸿轩 / 何家劲 / 唐文龙 / 傅艺伟,剧情 / 古装,中国大陆 / 台湾,61,40,6.9,1157
唐山大地震,2013,姚曉峰,張翎 / 霍昕,陈小艺 / 张涵予 / 佟丽娅 / 张国立 / 袁文康 / 许亚军 / 吴越 / 朱铁 / 王若心 / 关晓彤 / 毛晓彤,剧情 / 家庭 / 灾难,中国大陆,38,44,6.9,1333
乡村爱情浪漫曲,2015,孟令宇,张继,赵本山 / 毕畅 / 吴云飞 / 王小利 / 刘小光,剧情 / 喜剧,中国大陆,65,40,6.9,1759
大雪无痕,2001,雷献禾 / 康宁,陆天明,任程伟 / 何政军 / 曹颖 / 赵恒煊 / 杜源 / 曹力 / 侯天来 / 吕中 / 田成仁 / 阎淑琴 / 赵天瑜 / 贾凤森 / 王雪洋 / 张晓燕 / 刘斯民 / 王早来 / 刘永生 / 刘颖涛 / 栾福仁 / 赵兴业 / 张永祥 / 杨大为,剧情,中国大陆,20,45,6.9,1657
向阳照相馆,2004,乔杰 / 林丛,赵金娃,句号 / 李连义 / 杨青 / 楚建 / 魏丽萍 / 林洁,喜剧,中国大陆,50,,6.9,83
妈妈无罪,2006,陈启俊,黄志翔,张玉嬿 / 陈莎莉 / 黄少祺 / 张佩华 / 施羽 / 杜俊泽 / 母丹 / 霍政谚 / 鲁昕儿 / 徐光 / 田加达,剧情 / 喜剧 / 爱情 / 家庭 / 儿童 / 犯罪,中国大陆,36,45,6.8,260
兵临城下,2010,张汉杰,袁春雨,于和伟 / 王媛可 / 潘虹,剧情,中国大陆,34,40,6.8,248
群英会,2003,陈勋奇,,陈勋奇 / 曹颖 / 吕丽萍 / 姜育恒 / 吴家丽 / 陈彦,,中国大陆,30,,6.8,230
谁懂我的心,2008,澄丰 / 林龙,王丽萍,童蕾 / 郭晓东 / 杨雪 / 于毅 / 熊乃瑾 / 朱泳腾 / 刘莉莉 / 张萌 / 徐美玲,剧情 / 家庭,中国大陆,33,,6.8,228
掩护,2011,高梓博,冯骥、王琛,陆毅 / 刘涛 / 朱泳腾,剧情 / 战争,中国大陆,25,,6.8,358
恋爱脱线时,2018,王雪彧,乔大拿,林思意 / 陈观慧 / 王晓佳 / 钱蓓婷 / 张舸 / 邹旭峰 / 都钊 / 赵依雯 / 箫婷,爱情,中国大陆,13,22,6.8,369
最熟悉的陌生人,2012,张多福,汤春晖,邵峰 / 舒砚 / 潘虹 / 丁海峰 / 孟广美,剧情,中国大陆,26,,6.8,214
北京爱情故事,1996,谢东燊,,徐静蕾 / 罗刚 / 何冰 / 咏梅 / 余男,剧情,中国大陆,23,,6.8,159
独生子,2013,李威,高蓉蓉,林雨申 / 朱杰 / 刘莉莉 / 李光复 / 沈陶然 / 林继东 / 赵玲琪 / 马书良 / 高郡伟,剧情 / 家庭,中国大陆,36,,6.8,209
知县叶光明,2009,郭德纲,郭德纲,郭德纲 / 陈乔恩 / 于谦,悬疑,中国大陆,25,,6.8,212
幻影天使,2000,,,林熙蕾 瞿颖 张铁林 吴辰君 景冈山,,中国大陆,28,,6.8,171
一江春水向东流,2005,江海洋,,陈道明 / 刘嘉玲 / 袁咏仪 / 胡军 / 詹小楠 / 孙宁,剧情 / 历史 / 战争,中国大陆,30,45,6.8,410
省委书记,2002,苏舟,陆天明,刘之冰 / 巫刚 / 杜雨露 / 赵君 / 张国民 / 吴冕 / 张勇手 / 徐熙颜 / 赵苏婷 / 许剑 / 孙松 / 许广庆 / 于和伟,剧情 / 犯罪,中国大陆,18,,6.8,138
生于80后,2009,汪涛,杨丹涛,唐嫣 / 高云翔 / 张一山 / 高曙光 / 林龙麒 / 杨蕊 / 张浩天,剧情 / 爱情,中国大陆,26,,6.8,477
少林僧兵,2008,李惠民,王秋雨、李志贤,洪金宝 / 李铭顺 / 洪天照,,中国大陆 / 香港,34,,6.8,126
马大姐新传,2007,英达 / 英壮,束焕 / 成钢,蔡明 / 李建华 / 虞梦 / 尹相杰,喜剧 / 家庭,中国大陆,100,25,6.8,461
天下第一媒婆,2006,郑少峰,岳清清,吴君如 / 张晨光 / 沈傲君 / 曾志伟 / 张嘉译 / 王菁华 / 闾汉彪 / 唐于鸿 / 王璐瑶 / 潘仪君 / 颜丙燕,古装,中国大陆,42,,6.8,535
寻人大师,2017,李泽露,白一骢,胡耘豪 / 何花 / 钟镇涛 / 付嘉 / 钱迪迪 / 印小天 / 耿乐 / 王德顺 / 颜丹晨 / 周晓鸥 / 廖京生 / 郭晓然 / 李倩 / 刘美含 / 田丽 / 于波 / 贺刚 / 陈松伶 / 范湉湉 / 樊野 / 郭柯彤 / 曲高位 / 姜尘 / 夏志远 / 郑家彬 / 马东,剧情 / 喜剧 / 悬疑,中国大陆,36,45,6.8,5383
雍正皇帝,1991,周康渝,计红绪 / 王云高,刘信义 / 舒适 / 王敏宜 / 文卜东 / 灵特 / 王宁生,剧情 / 历史,中国大陆,31,50,6.8,45
汶川故事,2011,毛卫宁,毛卫宁,吴健 / 赵达 / 李虎城 / 陈卫 / 罗德元 / 沈伐 / 丁宁 / 刘科 / 徐玉琨 / 孙梅竞 / 方涛,剧情 / 家庭 / 灾难,中国大陆,30,45,6.8,53
南下南下,2010,巴特尔,邓一光,于震 / 苏岩 / 罗海琼,剧情 / 战争,中国大陆,32,,6.8,94
英雄祭,2014,巍子,李文兵,黄觉 / 韩丹彤 / 巍子 / 宋轶 / 赵锦焘 / 宁文彤,剧情 / 爱情,中国大陆,40,,6.8,125
人见人爱,2014,沈腾,,沈腾 / 张子栋 / 刘小光,喜剧,中国大陆,9,25,6.8,398
阴丹士林,2008,鄢钷,鄢钷 / 李学兵 / 陈鹏 / 杨晓丽,袁泉 / 李小冉 / 严屹宽 / 杨奇鸣 / 杨皓宇 / 曹毅 / 黄达亮 / 郝平 / 王妍苏,剧情 / 爱情 / 战争,中国大陆,30,45,6.8,164
锵锵儿女到江湖,2001,杨文军,,胡兵 / 保剑锋 / 黄奕,剧情,中国大陆,30,,6.8,159
绝命鸳鸯,2000,李翰韬 / 杨志坚,古龙,吴京 / 季芹 / 陈俊生 / 张恒 / 蔡依蕴 / 陈志朋,剧情 / 古装,中国大陆 / 台湾,30,,6.8,576
爱的多米诺,2014,刘雪松,何晴 / 郭光韵 / 孙然,于和伟 / 王丽坤 / 宋春丽 / 高放 / 韩烨 / 王同辉 / 杨旻娜 / 张大静 / 龙一仪 / 郭晓然 / 刘禹,剧情 / 爱情,中国大陆,35,40,6.8,397
相伴,2009,张国立,王海鸰,张国立 / 宋丹丹 / 刘小锋 / 韩雨芹,剧情,中国大陆,29,,6.8,127
连环套,2012,孙文学,柳桦 / 唐宇,于和伟 / 张志坚 / 王丽坤 / 王洛勇 / 郑晓宁 / 鲍大志 / 冯嘉怡,剧情,中国大陆,39,45,6.8,148
水果姑娘,2006,陈刚,,陈倩倩 / 阿朵 / 朱虹 / 刘鑫 / 聂鑫 / 靳东,音乐,中国大陆,8,,6.8,38
大镇反,2009,范小天,范小天,苏有朋 / 韩雪 / 薛佳凝 / 陈龙,,中国大陆,27,,6.8,160
红色利剑,2011,王伟民,王伟民 / 王力东,史可 / 储智博 / 句号 / 许还山 / 谭洋 / 周征波 / 郭常辉 / 储小蕾 / 王鹤鸣 / 李嘉明 / 舒萌楠 / 陈长存 / 陈树青 / 郑强 / 秦伟 / 曲海峰 / 王刚 / 尚义明 / 刘玉婷 / 王彬 / 高海鹏 / 文革 / 刘勇 / 郝婷婷,,中国大陆,30,,6.8,56
阮玲玉,2005,沈悦,赵玫 / 吕红,吴倩莲 / 孙淳 / 李宗翰 / 吴冕 / 吴竞 / 宁静 / 姜宏波 / 潘星谊 / 李艳秋 / 许霞 / 王艺伦 / 刘景毅 / 廖学秋 / 朱晏 / 周建鹏 / 雪山 / 苗强 / 张京海 / 陈旺林 / 李翰均 / 潘美如 / 周世谊 / 文谦 / 杨均伯 / 谢宇峰 / 李明 / 林津峰 / 王晶瑞 / 陈曼媛 / 张丽 / 郭家铭 / 栾健 / 李申 / 徐爽 / 陈楚童 / 小皮蛋,剧情 / 传记,中国大陆,30,,6.8,157
糊涂县令郑板桥,2016,杨智谦 / 何振华,刘书桦 / 罗彩渝 / 贾国勇 / 刘国强,赵毅 / 柴碧云 / 胡亚捷 / 肖轶 / 刘金山 / 方青卓 / 陈浩民 / 杜奕衡 / 黎源 / 杨凯程 / 白海涛 / 林傲霏 / 郭芮溪 / 范雨彤 / 狄琬雯 / 尹键,剧情 / 古装,中国大陆,40,45,6.8,181
同居损友,2014,徐雷,有时右逝,曹琦 / 王放 / 陈玺旭 / 小冉 / 杨梓琛,喜剧,中国大陆,20,20-25,6.8,50
谁来伺候妈,2011,余淳,王志军,彭玉 / 李崇霄 / 邵峰 / 范雷 / 郑卫莉 / 赵珈琪 / 王也天 / 侯璎珏,家庭,中国大陆,30,,6.8,210
沙家浜,2006,沈星浩,高景文,陈道明 / 许晴 / 任程伟 / 刘金山 / 程前 / 方子哥 / 叶璇 / 祖锋,剧情 / 战争,中国大陆,30,40,6.8,272
守候阳光,2004,张晓光,张巍,奚辰华 / 徐筠 / 高云翔 / 冼色丽 / 于小慧 / 艾伟,剧情 / 爱情,中国大陆,30,,6.8,36
婚后五年,2008,彭军,李晓萍,罗刚 / 陈虹池 / 周悦 / 姜鸿 / 朱雨辰,剧情 / 家庭,中国大陆,22,,6.8,37
玫瑰花开,2004,郭靖宇,黄皓然 / 张国华 / 徐晴,寇世勋 / 许亚军 / 吴越,剧情,中国大陆,20,40,6.8,46
狙击,2006,徐纪周,徐纪周,陶泽如 / 韩莺 / 石兆琪 / 王奎荣 / 张磊 / 张立 / 弘彪,,中国大陆,20,,6.8,49
铁道游击队,1985,,,张甲田 / 王国强 / 张学浩 / 杨鸣健 / 牛娜 / 薛国平,,中国大陆,12,,6.8,43
雄关漫道,2006,张玉中,王元平 / 欧阳黔森,刘之冰 / 宋佳伦 / 王健 / 杜源 / 唐国强 / 刘劲 / 王伍福,剧情 / 战争,中国大陆,20,45,6.8,49
金三角大追捕,2008,王文盛,,王伟 / 朱捷 / 安亚平,,中国大陆,24,,6.8,42
几度菊花香,2008,磐 石 / 陶诗伟,江南雨 / 磐石,连奕名 / 史兰芽 / 罗海琼 / 韩青 / 阿斯茹 / 卢誉文 / 习先锋,,中国大陆,20,,6.8,48
青果巷,2014,徐耿,陈玮 / 于川,何政军 / 王力可 / 朱琳 / 王志华 / 李赞 / 庄庆宁 / 田少军 / 郑卫莉,爱情,中国大陆,34,,6.8,57
上有老,2001,,,欧阳震华 / 牛犇 / 沈敏 / 金玉婷 / 曹曦文,,中国大陆,20,,6.8,48
