剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
还珠格格第二部,1999,李平 / 孙树培,琼瑶,赵薇 / 苏有朋 / 张铁林 / 周杰 / 林心如 / 范冰冰 / 刘丹 / 牟凤彬 / 王艳 / 赵敏芬 / 戴春荣 / 赵丽娟 / 李明启 / 朱宏嘉 / 陆诗雨 / 陈莹 / 薛严 / 刘伟 / 鱼梦洁 / 李冰俏,剧情 / 喜剧 / 动作 / 爱情 / 古装,台湾 / 中国大陆,48,48,7.6,58509
原来你还在这里,2018,林玉芬,金国栋 / 辛夷坞,杨子姗 / 韩东君 / 李程彬 / 蓝盈莹 / 苏青 / 檀健次 / 李兰迪 / 胡先煦 / 高圣远 / 温心 / 李庚希 / 边程 / 庄达菲 / 万国鹏 / 姬晓飞 / 马雅舒,爱情,中国大陆,36,45,7.6,8538
我想有个家,1997,,,江珊 / 高曙光,,中国大陆,22,,7.6,58
悲情母子,2007,刘二威,王培公,江珊 / 靳东 / 师小红 / 范明 / 王雷 / 莫小棋,剧情,中国大陆,28,,7.6,1269
李卫当官3,2010,王伟廷,毓钺,徐峥 / 赵丽颖 / 于波 / 杨俊毅 / 雷恪生,喜剧 / 古装,中国大陆,36,,7.6,2425
重案六组4,2011,徐庆东,余飞 / 娅子 / 申捷 / 张国华 / 邓安东,王茜 / 张潮 / 邢岷山 / 郭昊伦 / 肖聪 / 朱琳 / 孙熙 / 王莹,剧情 / 犯罪,中国大陆,36,45,7.6,2866
纸醉金迷,2008,高希希,杨晓雄 / 王宛平 / 张恨水,陈好 / 胡可 / 罗海琼 / 邵峰 / 于和伟 / 何赛飞 / 袁苑 / 王策 / 霍青 / 于滨 / 徐梵溪 / 王彩平 / 田玲 / 李依晓 / 张新华 / 曹毅,剧情 / 爱情,中国大陆,42,46,7.6,1903
父亲的身份,2016,高群书,金海曙 / 雷薪琳,陈建斌 / 俞飞鸿 / 曹卫宇 / 齐溪 / 任帅 / 冯恩鹤 / 俞灏明 / 崔可法 / 林熙越 / 安琥 / 鲍国安 / 李煜 / 周铁 / 朱颜曼滋 / 鹿凌桀 / 宋宁峰 / 李玉生 / 张立 / 何铁红 / 曹丞 / 高维 / 鹿凌桀 / 高群书 / 张烨子 / 雷鸣 / 刘洋影子 / 王兵 / 陈加伦 / 侯佩珊 / 马鑫 / 刘鹏 / 周大庆 / 冷小明 / 刘洋 / 邓名将 / 马国庆 / 马国伟 / 邢飞 / 任海龙 / 陈韦辰 / 隋奕名 / 帛展 / 李国庆 / 赵铮 / 王丽涵 / 赵明义 / 顾小白 / 刘坤山 / 杨旭 / 李紫东 / 王浩然 / 胡海顺,剧情 / 悬疑,中国大陆,36,45,7.6,2453
上海探戈,1996,刘观伟 / 曹建南 / 林义雄 / 蒋家骏,陈勋奇 / 邱怀阳 / 齐昕 / 吴兵,陈勋奇 / 刘锡明 / 周海媚 / 陈孝萱 / 林心如 / 郑佩佩 / 陈国邦 / 郑天庸,剧情 / 爱情,中国大陆,43,47,7.6,3172
棋逢对手,2013,刘心刚,兰若小倩,黄轩 / 王子文 / 殷叶子 / 黄觉 / 黄勐 / 邓萃雯 / 李媛 / 孔维 / 李泽锋 / 许娣 / 张绍荣 / 林栋甫,喜剧 / 爱情,中国大陆,37,40,7.6,982
密战,2009,穆德远,梁振华,刘佳 / 王策 / 祖锋 / 侯耀华 / 李幼斌,悬疑,中国大陆,30,52,7.6,1041
封神榜,1989,强小陆 / 鱼尚承,鱼尚承 / 强小陆,梁丽 / 张续成 / 唐远之,奇幻,中国大陆,5,45,7.6,847
废柴兄弟2,2014,尹琪,尹琪,王宁 / 修睿 / 魏梦 / 许瑶璇 / 王妍之 / 李乐儿,喜剧,中国大陆,20,22,7.6,1281
生命中的好日子,2016,董亚春,杨骏,黄志忠 / 郑昊 / 吴越 / 马境 / 程煜 / 岳红 / 杨昆,剧情 / 爱情 / 家庭,中国大陆,35,45,7.6,740
在那遥远的地方,2009,俞,雷献和 / 仲跻敏,李幼斌 / 殷桃 / 沈晓海 / 吴健 / ﻿顾燕 / 储智博 / 徐松子 / ﻿宋汶霏 / 姬他,剧情 / 战争,中国大陆,29,45,7.6,1390
来来往往,1998,田迪,张军安 / 马晓颖 / 傅靖生,濮存昕 / 吕丽萍 / 许晴 / 李小冉,剧情 / 爱情,中国大陆,18,44,7.6,1665
我的父亲母亲,2013,刘惠宁 Huining Liu,赵冬苓,陈小艺 / 辛柏青 / 冯远征 / 曾黎 / 杨新鸣 / 罗京民,剧情 / 爱情 / 家庭,中国大陆,38,45,7.6,1210
麻辣隔壁,2012,杨羽,李洪绸 / 臧贻强,杨羽 / 邵庄 / 邢冬冬 / 王冬 / 安宁 / 封雅涵,喜剧,中国大陆,11,20,7.6,1762
钢铁是怎样炼成的,2000,韩刚 / 嘉娜-沙哈提,万方 / 周大新 / 梁晓声,安德列-萨米宁 / 列霞-萨玛耶娃 / 尼克莱-巴科拉恩,剧情 / 历史 / 战争,中国大陆,20,45 ,7.6,2184
中华大丈夫,1998,徐小明,方世强 / 罗宗耀,赵文卓 / 袁洁莹 / 刘家辉 / 徐小明 / 刘子蔚 / 李赛凤 / 仓田保昭 / 陈豪 / 国建勇 / 戴娇倩 / 寇占文,剧情 / 动作,中国大陆,40,45,7.6,2843
青春的童话,2001,萧锋,林海鸥,李小璐 / 任珈锐 / 潘粤明 / 袁文康 / 丛珊 / 李志舆 / 吴冕 / 曹操,剧情,中国大陆,17,46,7.6,3165
无贼,2013,丁黑,彭三源,张国强 / 殷桃 / 孙海英 / 贾青 / 曹炳琨 / 许娣 / 张博,剧情,中国大陆,48,,7.6,778
急诊室故事,2015,徐庆东,,王茜 / 刘钧 / 王挺 / 张正阳 / 刘德凯 / 隋兰 / 张潮 / 田牧宸 / 张欣颜,剧情 / 爱情,中国大陆,38,,7.6,963
大学生同居的事儿,2008,李洪绸 / 孙宵,李洪绸,安宁 / 赵宁 / 杨羽 / 黎伟 / 姚梦 / 车志刚 / 纪登超 / 孙宵 / 李洪绸,喜剧,中国大陆,15,,7.6,1109
女人不哭,2006,澄丰,申捷 / 张璐,田海蓉 / 邓超 / 赵亮 / 刘佳 / 李诚儒 / 李勤勤 / 姚芊羽 / 贾乃亮 / 雷恪生 / 汤唯,剧情 / 爱情,中国大陆,34,47,7.6,3098
梅花档案,2003,毛卫宁,孟凡,周杰 / 苏瑾 / 董勇 / 海清 / 张婉如,剧情 / 悬疑,中国大陆,20,40,7.6,1964
51号兵站,2007,楼健,张渭清 / 梁心 / 刘泉,杜淳 / 姚安濂 / 李婷,,中国大陆,26,,7.6,261
