剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
北京爱情故事,2012,陈思诚,陈思诚 / 李亚玲,陈思诚 / 张译 / 李晨 / 杨幂 / 佟丽娅 / 张歆艺 / 莫小棋 / 樊少皇 / 陈逸恒 / 林京来 / 周浩东 / 任正斌 / 袁文康 / 张羽 / 戴墨 / 李念 / 谭凯 / 白凡,剧情 / 爱情,中国大陆,39,45,7.5,75422
穿越时空的爱恋,2003,孙太泉 / 杨军,阡陌 / 冯俐,张庭 / 徐峥 / 万弘杰 / 刘莉莉 / 孙宝光 / 史可 / 李倩 / 杨俊毅 / 胡灵灵 / 侯煜 / 高勇 / 张亚坤 / 尹铭 / 张志超 / 高琎 / 宋来运 / 卢东来 / 田重 / 张峰 / 尚言生 / 朝晖 / 曹振宇 / 吴浇浇 / 项国权,剧情 / 奇幻 / 古装,中国大陆,28,40,7.5,39447
破晓,2015,齐星,齐星,黄志忠 / 陈小春 / 俞灏明 / 杨雪 / 何杜娟 / 李晟 / 施京明 / 王帅 / 岳红 / 秦焰 / 黄薇,剧情,中国大陆,46,45,7.5,767
警苑神掌,1996,周舟,关玺华,马羚 / 孔琳 / 徐小健,剧情 / 爱情 / 犯罪,中国大陆,16,45,7.5,69
粉红女郎,2003,伍宗德,张琪 / 吴画山,刘若英 / 张延 / 陈好 / 陆毅 / 胡兵 / 张世 / 陈坤 / 薛佳凝,剧情 / 喜剧 / 爱情,中国大陆,39,46,7.5,51829
女人花,2007,姚晓峰,吴启泰 / 王琛,刘涛 / 秦海璐 / 冯绍峰 / 黄宥明 / 程思寒 / 巩峥 / 涂黎曼 / 张超 / 崔可法 / 马捷 / 张彤 / 刘昌伟,剧情 / 爱情,中国大陆,40,,7.5,1284
S.C.I.谜案集,2018,施磊,汤祈岑 / 桑一丹 / 李博洋 / 徐晓璐 / 余展成 / 王雨婷 / 耳雅,高瀚宇 / 季肖冰 / 王美人 / 范玮 / 孟阿赛 / 蒋龙 / 马圣彬 / 罗昱焜 / 张帆,悬疑 / 惊悚,中国大陆,24,38,7.5,34709
台湾首任巡抚刘铭传,2003,黄力加,张笑天 / 史航 / 顾岩 / 王军,刘德凯 / 沈傲君 / 斯琴高娃 / 程思寒 / 牛青峰 / 樊志起 / 王菁华 / 李修蒙 / 杨平友 / 萧岱青 / 孙树林 / 狄剑青 / 汪宝生 / 卢勇 / 任士一 / 张雨提 / 汪洁 / 张双利 / 韩善续 / 山鹰 / 任金华 / 张维喜 / 克林 / 李明 / 孙宁 / 张珊萌 / 王全有 / 李大刚 / 白马 / 殷旭 / 郑昊 / 史晨 / 汪彪 / 郭铸 / 刘勇 / 韩小龙 / 李旭,历史,中国大陆,33,45,7.5,484
风吹云动星不动,2004,刘心刚,耿旭红 / 闻波,黄觉 / 杨恭如 / 李小璐 / 廖凡 / 王志飞 / 俞飞鸿 / 张歆艺 / 张铎 / 张恒 / 谭凯 / 海一天 / 王冰 / 李克纯 / 林栋甫 / 郑毓芝  / 刘交心 / 杨晨 / 李明,剧情 / 爱情 / 传记,中国大陆,34,45,7.5,454
嘻哈四重奏,2009,卢正雨,卢正雨,卢正雨 / 杨晴瑄 / 姚文雪,,中国大陆,12,,7.5,1427
心网,2000,刘婷,,常宽 / 梅婷 / 满江,,中国大陆,20,,7.5,1061
正者无敌,2012,张国庆 / 宏胤,石小克,陈宝国 / 陈数 / 陈月末 / 张檬 / 唐一菲 / 姚刚 / 杨猛 / 修宗迪 / 米学东 / 赵奎娥 / 张一鸾 / 钱志,剧情,中国大陆,36,45,7.5,1898
旗舰,2008,巴特尔,段连民,贾一平 / 王庆祥 / 陆剑民,剧情,中国大陆,34,,7.5,828
便衣警察,1987,林汝为 / 蔡洪德,海岩 / 林汝为,胡亚捷 / 宋春丽 / 谭小燕 / 申军谊 / 白志迪,剧情 / 家庭,中国大陆,12,48,7.5,1756
鸡毛蒜皮没小事,鸡毛蒜皮没小事,王宏桥,小尼姑,郭德纲 / 姜超 / 冯静,剧情,中国大陆,24,,7.5,222
北方大地,2017,哈斯朝鲁,赵琪,张国强 / 颜丹晨 / 吴连生,剧情,中国大陆,34,45,7.5,338
国家机密2,2008,安建,邓原,谷智鑫 / 温峥嵘 / 丁勇岱 / 鲍国安 / 张先衡 / 于恒 / 李悦溪 / 吕清超 / 周子涵 / 刘洁 / 郝光 / 炽龙 / 韩为民 / 崔钟 / 杨军 / 卞涛 / 肖民 / 崔根栓 / 张建霞 / 于煌薇 / 邹成 / 杨俊杰 / 董炳顺 / 赵锦文 / 赵小飞 / 于诚群 / 张页石 / 葛石柱 / 宿帮贵 / 谈锐 / 潘小千 / 马克 / 滕爱弦,悬疑 / 犯罪,中国大陆,26,40,7.5,412
杨光的快乐生活2,2005,许瑞生,,杨议 / 杨少华 / 韩兆 / 李立君,,中国大陆,18,,7.5,838
敌营十八年,2008,刘逢声 / 林峰,,杜淳 / 王鹏凯 / 阿斯茹 / 戴娇倩 / 朱虹 / 邓家佳 / 屈菁菁,,中国大陆,40,,7.5,1014
嘻哈四重奏,2010,卢正雨,卢正雨,卢正雨 / 杨晴瑄 / 姚文雪,,中国大陆,10,,7.5,1489
烈火金刚,2003,王奕开,徐兵 / 李玮 / 王奕开 / 屠坚,连奕名 / 张立 / 郭柯宇,剧情 / 战争,中国大陆,23,,7.5,127
现场铁证,2008,闫宇彤,张春雷 / 闫宇彤 / 钮海燕,王劲松 / 张笑君 / 陈依莎 / 薛俨,剧情 / 动作 / 悬疑,中国大陆,30,45,7.5,383
大刀进行曲,2007,连奕名,卞智洪 / 吴厚信,刘威 / 连奕名 / 矢野浩二 / 王奎荣 / 王力可 / 赵亮 / 江水,历史 / 战争,中国大陆,28,,7.5,408
错爱,2006,陈国星,高满堂,冯远征 / 王姬 / 徐帆 / 江一燕 / 林晓凡,剧情 / 爱情,中国大陆,28,,7.5,1569
杨家将,1992,张绍林 / 高建国 / 张裕民(前六集),梁波,杨继业—李志毅 / 佘赛花—张晶（前期）/王建英（中期）/张登桥（后期） / 杨六郎—关新伟 / 柴郡主（六郎妻）—刘洁（前期），刘利华（后期） / 杨七郎（杨延嗣）—曹庆华（前期），孙虹（后期）,剧情 / 传记 / 历史,中国大陆 / 山西台,32,,7.5,795
唐明皇,1992,陈家林,张弦 / 叶楠 / 曹惠 / 刘臣中,刘威 / 林芳兵 / 李如平 / 黄小雷 / 严敏裘 / 周洁 / 李建群 / 郑榕 / 李迎秋 / 陈颖 / 李静莉 / 颜彼得,剧情 / 传记 / 历史,中国大陆,40,47,7.5,2661
嘻哈四重奏第五季,2013,卢正雨,卢正雨,卢正雨 / 杨晴瑄 / 蔡文静 / 钱志君 / 姚文雪,喜剧,中国大陆,20,,7.5,1269
包青天之七侠五义,2009,陈烈品,金超群,金超群 / 何家劲 / 范鸿轩 / 王莎莎,剧情 / 古装,中国大陆,40,40,7.5,1233
麻辣婆媳,2005,曾念平,李瀟 / 倪骏 / 胡薇 / 欧阳琴书 / 陈烁 / 杨清 / 耿旭红,归亚蕾 / 鲁园 / 何琳 / 吴军忱 / 曾宝仪 / 朱玉荣 / 林雨申 / 贾妮,剧情 / 家庭,中国大陆,20,41,7.5,1491
给我一支烟,2006,赵宝刚,耿旭红 / 美女变大树,张歆艺 / 张铎 / 梁静 / 隋俊波 / 赵蕾 / 桑叶红 / 戴军 / 丁志城 / 郭鹏,剧情 / 爱情,中国大陆,21,42,7.5,3703
杨光的快乐生活6,2009,,,杨议 / 杨少华 / 韩兆,,中国大陆,22,,7.5,250
青瓷,2012,李骏,浮石,王志文 / 张国立 / 韩雨芹 / 王海燕 / 杜江 / 李菲儿 / 李洪涛 / 章申 / 郑晓宁 / 刘敏 / 叶一云,剧情 / 爱情,中国大陆,40,45,7.5,2315
拥抱星星的月亮,2015,丁黑,苏晓苑 / 陆长河 / 莫欣,辛芷蕾 / 唐曾 / 代旭 / 李沁谣 / 奚望 / 盛冠森 / 陶灏景 / 李岷城 / 周宸佳 / 郭凯敏 / 张晨光 / 张彤 / 张博 / 刘洁 / 史可,剧情 / 家庭,中国大陆,39,,7.5,1689
三七撞上二十一,2008,马小钢,陈枰,王千源 / 闫妮 / 张译 / 邢宇飞 / 李明启 / 李博 / 杜建桥,喜剧,中国大陆,30,45,7.5,1379
废柴兄弟3,2015,姬智,尹琪,王宁 / 修睿 / 童菲 / 魏梦 / 王妍之 / 杨冬麒 / 李乐儿,剧情,中国大陆,20,,7.5,1431
关中女人,2005,陈权,庞一川,王茜华 / 孙鹏滨 / 舒耀瑄 / 涂松岩 / 李进荣,剧情,中国大陆,32,,7.4,93
小凤仙的故事,1998,潘霞,,蒋勤勤 / 佟瑞欣 / 舒畅 / 张甲田 / 王辉 / 陈少泽,,中国大陆,16,,7.4,61
狼烟遍地,2013,李云亮 / 顾其铭,王鹏,靳东 / 黄曼 / 周一围 / 郭明翔 / 姚卓君 / 杨婷婷 / 王伟 / 丁子玲 / 修宗迪 / 孙宁 / 刘交心 / 刘禹 / 吴珏瑾 / 田蕤 / 马小益 / 孙布尔 / 冯谦 / 贾延波,剧情 / 战争,中国大陆,36,,7.4,447
小明和他的小伙伴们,2015,李志廷,李志廷,魏子煜,喜剧 / 儿童,中国大陆,8,8,7.4,540
西安2020,2012,蓝冰,,,,中国大陆,6,25,7.4,107
静静的白桦林,2008,顾晶,路远 / 聂欣,朱琳 / 潘雨辰 / 徐洪浩 / 程煜 / 黄曼 / 刘奕君 / 刘天佐 / 普超英,剧情,中国大陆,27,,7.4,105
老子传奇,2016,陈卫国,王学新,罗翔 / 繁华 / 郭子溪 / 梅年佳 / 张倩铭 / 许还山,剧情,中国大陆,30,,7.4,158
经纬天地,2010,黄健中,周志方,贾一平 / 马伊琍 / 张光北 / 周扬 / 苏廷石 / 刘燕燕 / 林达信 / 任东霖,剧情 / 爱情,中国大陆,49,,7.4,125
江湖奇案,2011,林建中,孙允亭,王雷 / 王珂 / 林雨申 / 陈西贝 / 施羽 / 李雨泽 / 牛飘 / 周一围 / 吴奇隆,剧情 / 悬疑,中国大陆,32,40,7.4,146
不，相信星座,2015,"Mr.Ferret,阑君",8.西瓜，阑君，Mr.Ferret,王炜程 / 颜悦 / 阑君 / 沈妙金,喜剧 / 爱情 / 科幻,中国大陆,5,10,7.4,171
走出蓝水河,2003,陈家林,赵本夫,斯琴高娃,剧情 / 爱情,中国大陆,20,,7.4,87
老米家的婚事,2013,赵晨阳,崔洁,宋丹丹 / 周冬齐 / 张洪杰 / 傅晶 / 姜妍 / 傅迦 / 王阳 / 任重 / 曾泳醍,剧情 / 爱情 / 家庭,中国大陆,32,,7.4,883
穿越谜团,2016,沈严 / 刘海波,邱永懿 / 王红卫 / 龚燕 / 吴竹筠,张歆艺 / 袁弘 / 江珊 / 孙淳 / 高鑫 / 李凤绪 / 袁文康 / 迟蓬 / 吕夏 / 肖雨雨 / 马书良 / 朱锐 / 冯鹏 / 薛佳凝 / 熊乃瑾,剧情 / 悬疑,中国大陆,36,45,7.4,522
功勋,2007,成浩,徐广顺,柳云龙 / 李小冉 / 马精武 / 张蓓蓓,剧情,中国大陆,33,45,7.4,549
爸爸父亲爹,2015,于敏,魏人,罗晋 / 罗嘉良 / 张晞临 / 吕一 / 赵立新 / 黄俊鹏 / 郑逸桐 / 马可 / 曾虹畅 / 毛方圆 / 张延 / 樊锦霖 / 钟夫翔,剧情 / 战争,中国大陆,36,,7.4,675
蚁族的奋斗,2011,戴冰,吴牧耘,杨烁 / 张铎 / 刘天佐 / 张佳宁 / 王黎雯 / 沈丹萍 / 孙骁潇 / 李光复 / 李心敏 / 李依玲 / 丁嘉丽 / 刘雨鑫 / 斓曦,剧情 / 爱情,中国大陆,33,45,7.4,1608
涉外保姆,2001,庄红胜,陶玲芬,杨昆 / 吴玉芳 / 丁丹妮 / 戴兆安 / 厉冰 / 张小亲 / 许晶 / 叶萌 / 陈伟栋,家庭,中国大陆,20,41,7.4,1806
浴火危城,2012,邓迎海,,温兆伦 / 金丰 / 王大奇 / 李少亭 / 白铭健,剧情 / 灾难,中国大陆,32,,7.4,39
小绍兴传奇,1993,何伟,兰之光 / 沈嘉禄,吕凉 / 宋忆宁 / 杨昆,剧情 / 传记,中国大陆,10,,7.4,60
革命人永远是年轻,2011,陈健,,聂远 / 陶飞霏 / 沈晓海 / 李艳冰 / 赵亮,,中国大陆,40,,7.4,163
爱情上上签,2015,余凌松,曹小林,闫肃 / 邓伦 / 孙怡 / 戴燕妮 / 姜超 / 李佳航 / 王鑫尧 / 雷鹏宇,剧情,中国大陆,30,45,7.4,219
康定情歌,康定情歌,王小列,高旭帆,陶红 / 胡军 / 斯琴高娃 / 唐国强 / 翁虹 / 叶童,剧情 / 历史,中国大陆,32,,7.4,249
大南迁,2014,阎清秀,赵爱斌,邹兆龙 / 俞飞鸿 / 梁家仁 / 汤镇业 / 贺刚 / 王小虎 / 韩烨,剧情 / 历史 / 古装,中国大陆,32,,7.4,80
悲伤时唱首歌,2006,胡意涓,李顺慈,黄磊 / 贾静雯 / 沈晓海,剧情,中国大陆,32,,7.4,420
爸爸叫红旗,2002,朱传光,,于荣光 / 倪虹洁 / 刘蓓 / 徐峥 / 高宝宝 / 王奎荣,剧情,中国大陆,34,40,7.4,366
天下兄弟,2008,黄力加,石钟山,聂远 / 吴健 / 刘佩琦 / 董勇 / 王力可 / 陈建斌 / 丁嘉丽 / 吴紫彤 / 韦玮 / 徐秀林 / 杜源 / 石天琦,剧情 / 爱情,中国大陆,38,,7.4,291
代号,2015,郑大圣,海飞 / 龙一,乔任梁 / 张恒 / 祖锋 / 焦刚 / 吕星辰 / 武强 / 仁龙  / 吉丽,剧情 / 悬疑,中国大陆,37,,7.4,265
金茂祥,2004,丁仰国,赵志坚,李小冉 / 黄少祺 / 于荣光 / 陈怡蓉 / 沈晓海 / 邢岷山 / 岳跃利 / 陶慧敏 / 雷恪生 / 赵亮,爱情 / 传记,中国大陆,43,46,7.4,39
美丽的事,2009,杨亚洲,王少华,倪萍 / 叶一云 / 周小斌 / 叶倩云 Qianyun Ye,剧情,中国大陆,36,45,7.4,174
大槐树,2007,王文杰,肖扬,陆毅 / 陈好 / 鲍国安 / 张先衡 / 刘奕君 / 张子健,剧情 / 传记 / 历史 / 战争 / 古装,中国大陆,42,43,7.4,95
妈妈再爱我一次,2006,董志强,朱睿,杨童舒 / 严志诚 / 胡亚捷 / 何中华 / 涓子,剧情 / 家庭,中国大陆,32,,7.4,75
白色梦幻,1998,太纲,,田岷 许亚军 盖丽丽 何晴,,中国大陆,20,,7.4,74
七日,2003,黄磊 / 王熠,管虎 / 王熠,黄磊 / 马伊琍 / 耿乐 / 黄翀,剧情,中国大陆,28,40,7.4,586
新昨夜星辰,2006,赖水清,王远,黄维德 / 邓超 / 殷桃,剧情,中国大陆,24,,7.4,92
开心麻花剧场,2013,尚高,,艾伦 / 常远 / 王宁 / 韩云云 / 陶亮,喜剧,中国大陆,14,16,7.4,110
爸妈都是老党员,2009,温成林,赵刚 / 赵兴华,王志飞 / 宁静,,中国大陆,38,,7.4,105
杀青,2001,梦继,梦继,姜武 / 罗珊珊 / 洪剑涛 / 迟帅 / 王紫淇,剧情,中国大陆,23,40,7.4,120
丝路豪侠,2004,钱小豪 / 张之亮,黄晓峰,吴奇隆 / 李绮虹 / 牛振华 / 景岗山 / 马雅舒 / 马苏 / 王茜 / 王双宝 / 李大光 / 陈凡 / 戴璐 / 艾力西尔 / 孙亮 / 孙军 / 王大治 / 牛军 / 李培义 / 杨晓勇 / 巴多 / 马继 / 郝晨 / 周广真 / 王虹 / 朱义 / 赵钢 / 王海峰 / 阿万·力米提 / 阿拉法特 / 王玮,武侠 / 古装,中国大陆,20,,7.4,124
海灯传奇,海灯传奇,张裕民,丁学书,赵长军 / 刘洁 / 葛江虹 / 王北龙 / 赵克明 / 李永生,,中国大陆,16,,7.4,96
俄罗斯姑娘在哈尔滨,1993,孙沙,,姜武 / 王璐瑶 / 刘之冰,,中国大陆,17,,7.4,128
梧桐相思雨,2004,胡伟跃 / 刘德凯 / 罗灿然,杨海微,刘德凯 / 陶红 / 宁静 / 张晨光 / 金玉婷 / 潘虹 / 戴娇倩,,中国大陆,40,46,7.4,143
真情到永远,2002,李妮,李妮,何冰 / 孙淳 / 杨立新,剧情,中国大陆,20,,7.4,189
黑雾,2003,庞好,张成功,王志文 / 陶泽如 / 刘威 / 张晓林 / 田海蓉 / 吕凉 / 孔维,剧情,中国大陆 / 香港,24,40,7.4,165
兄弟门,2008,杨文军,赵岩森 / 徐春国,吴秀波 / 魏骏杰 / 文章 / 张政勇 / 秦焰 / 姚安濂 / 杜若溪 / 陈蓉 / 景松涛 / 华伟明,剧情,中国大陆,31,,7.4,791
敌营十八年,1981,王扶林 / 都郁,唐佩琳,张连文 / 张甲田 / 刘玉 / 夏汉碧 / 沈红 / 梅承藻 / 马加奇 / 李小力 / 徐恩祥 / 陈阿喜 / 曲华,战争,中国大陆,9,,7.4,167
耳光响亮,2004,蒋钦民,东西,蒋勤勤 / 赵奎娥,剧情,中国大陆,20,,7.4,176
护国良相狄仁杰之风摧边关,2002,徐健,张晓亚,王姬 / 寇世勋 / 廖京生 / 高圆圆 / 李宗翰,爱情 / 悬疑 / 古装,中国大陆,23,40,7.4,210
槑头槑脑,2016,付滃,李海兵,宋晓峰 / 霍云龙 / 唐艺兮 / 程野 / 唐娜 / 张小伟 / 田娃 / 王悦,喜剧,中国大陆,12,27,7.4,263
远征远征,2015,吴斌 / 朱质冰,蒋晓勤 / 邓海南,张丰毅 / 沈培艺 / 万思维 / 张世会 / 曹操 / 丁勇岱 / 高一玮 / 薛皓文 / 杨淇 / 向甜 / 常戎 / 王伯昭 / 王德顺 / 王佳宁 / 邢岷山 / 王海平 / 王姬 / 黄梅莹 / 刘冠麟,剧情 / 战争,中国大陆,38,45,7.4,402
生死桥,2010,田沁鑫,李碧华,贾乃亮 / 王子文 / 王泊文 / 万茜 / 徐梵溪 / 黄宗江 / 朱旭 / 潘虹 / 倪大红 / 杜源 / 孔琳 / 关栋天 / 周立波 / 孙敏 / 焦刚 / 曹征 / 周璞 / 赵寰宇 / 李光复 / 关晓彤 / 穆婷婷 / 李坤霖 / 孙坚 / 房子斌 / 郝平 / 杜玉明 / 张喜前 / 王德顺 / 刘琳,剧情 / 爱情,中国大陆,32,,7.4,338
人到中年,2009,斗琪,顾伟丽,陈冲 / 冯远征 / 丁霄汉 / 梁丹妮 / 刘金山 / 咏梅 / 宫景华 / 王彩平 / 石兰,,中国大陆,33,,7.4,314
野火春风斗古城,2005,连奕名,徐兵,王亚楠 / 斯琴高娃 / 刘威,剧情,中国大陆,20,40,7.4,319
我想嫁给你,2003,,,曹颖 / 陈龙 / 卢星宇,剧情,中国大陆,22,,7.4,363
蓝色档案,2008,澄丰 / 王子鸣 / 惠康,李云良,曾黎 / 刘小锋 / 张萌,剧情 / 悬疑,中国大陆,33,40,7.4,440
红茶坊,红茶坊,,,王汝刚 / 陈国庆 / 许榕真 / 龚仁龙 / 吴爱艺 / 陈国庆,,中国大陆,?,,7.4,407
梦幻天堂,2008,李大为,史海伟 / 李大为 / 陈薇 / 张恨水,明道 / 李曼 / 寇世勋 / 罗晋 / 徐熙颜 / 舒耀瑄 / 普超英,剧情 / 爱情,中国大陆,31,,7.4,525
一家之主,2002,白羽,白羽,叶童 / 姜武 / 陈龙 / 柯蓝,,中国大陆,20,,7.4,560
若是如此,2016,殷博,,艾伦 / 张小斐 / 衣云鹤,喜剧,中国大陆,12,,7.4,570
婆婆媳妇小姑,1998,江海洋,王丽萍,傅艺伟 / 郑毓芝  / 杨昆 / 吕凉 / 周笑莉 / 程素琴 / 陈懿 / 张民权,喜剧 / 家庭,中国大陆,23,46,7.4,5150
智者无敌,2011,简川訸,石小克,陈宝国 / 田中千绘 / 黄曼 / 斯琴高娃 / 丁志城,剧情 / 战争,中国大陆,30,,7.4,748
花木兰,1998,赖水清 / 李惠民,关展博 / 陈丽华,袁咏仪 / 赵文卓 / 孙兴 / 钮承泽 / 郑佩佩 / 李立群 / 李志希 / 关礼杰 / 岳跃利 / 刘孜 / 张铁林 / 陈宝国 / 焦恩俊 / 葛蕾 / 崔红红 / 王茜 / 董晓燕 / 金书贵 / 刘家 / 叮当 / 阴爱国 / 刘勇 / 黑子 / 杜连孝 / 屈中恒 / 杜鹏 / 乌兰齐齐格 / 李振起 / 晋松 / 贺镪 / 蓝英君 / 王芙娟,动作 / 武侠,台湾 / 中国大陆,48,45,7.4,17877
王昭君,2007,陈家林,武寒青 / 王川 / 林海鸥,杨幂 / 刘德凯 / 丛珊 / 陈思诚 / 涂们 / 李建群 / 刘晓庆 / 潘虹 / 宋春丽 / 巍子 / 宋楚炎 / 张子健 / 翁虹 / 任天野 / 史力嘉 / 赛星噶 / 王伟屹 / 吴加仪 / 卢勇 / 石小满 / 谢魏 / 张镝 / 陈卫国 / 夏凡 / 蔡棣 / 陈钢 / 僧格仁钦 / 丹巴 / 阿丽玛 / 苏德斯琴 / 李志 / 伊托雅 / 萨仁 / 托娅 / 魏德山 / 范辉 / 哈斯高娃,剧情 / 古装,中国大陆,30,45,7.4,1486
苍天有泪,1998,李平,琼瑶,焦恩俊 / 朱茵 / 蒋勤勤 / 庹宗华 / 陈昭荣 / 陈明真 / 岳跃利 / 邓婕 / 韩振华,剧情 / 爱情,中国大陆 / 台湾,24,43,7.4,9071
单恋大作战,2018,沈沁源,朴未央 / 赵明畅 / 海心 / 李佳璇 / 尤米,孔垂楠 / 刘美含 / 李鹤 / 刘锐 / 付曼 / 蒋林伶 / 马歌 / 陈帅先 / 张艺瀚 / 黄灿灿,喜剧 / 爱情,中国大陆,34,35,7.4,2735
我和X先生,2015,张文爽,尹敬旺 / 何钰颖,周艺博 / 吴一凡 / 李感 / 张倍瑜 / 温心 / 王秋翰,剧情 / 爱情 / 同性,中国大陆,6,23,7.4,2868
戏说乾隆第二部,1993,范秀明 / 李力安,,郑少秋 / 黎美娴 / 江淑娜,剧情 / 古装,台湾 / 中国大陆,20,40,7.4,1626
来到你的世界,2018,王奕丁,南镇 / 谢彭 / 张临之 / 咸熙雯 / 李志敏,林柏宏 / 李浩菲 / 黄俊捷 / 黄一琳 / 张津铭 / 王迩忆璇 / 何柔熹 / 姚一奇,喜剧 / 爱情 / 奇幻,中国大陆,23,40,7.4,2451
亲爱的活祖宗,2018,毛小睿,韦子蔚 / 张夜来,陈哲远 / 董晴 / 戴向宇 / 王汀 / 李彩桦 / 陶思源 / 王永峰 / 仇佩佩,喜剧 / 爱情 / 奇幻,中国大陆,24,45,7.4,3392
识汝不识丁,2016,陈鹏,毕延伟 / 李星瑶,晏紫东 / 蒋梓乐 / 卢卓 / 刘亦宸 / 李天柱 / 孔垂楠 / 吕佳容 / 孙茜,悬疑 / 古装,中国大陆,12,30,7.4,6105
隋唐演义,2013,少雄 / 王飞,杨晓慧 / 袁帅 / 邓薇 / 王兰华,严屹宽 / 富大龙 / 张翰 / 姜武 / 杜淳 / 白冰 / 王力可 / 唐艺昕 / 刘筱筱 / 王宝强 / 陈昊 / 寇振海 / 胡东 / 汤镇业 / 徐少强 / 斯琴高娃 / 赵丽娟 / 王建新 / 张殿菲 / 宋佳 / 洪剑涛 / 刘萌萌 / 杜海涛 / 甘婷婷 / 吴庆哲,剧情 / 历史 / 古装,中国大陆,62,46,7.4,5810
爱情的边疆,2018,毛卫宁,高满堂 / 李洲,殷桃 / 王雷 / 李乃文 / 帝莫西•谢尔盖耶维奇 / 丁嘉丽 / 徐嘉雯 / 王佳佳 / 康爱石 / 维拉•里诺娃 / 叶娃·弗拉基米洛夫娜 / 周骏 / 陈逸恒 / 李光复 / 张志忠 / 曹可凡,剧情 / 爱情,中国大陆,54,45,7.4,2297
睡在我上铺的兄弟,2016,张琦,史倩 / 陈倩 / 周葵 / 苏阳,陈晓 / 杜天皓 / 刘芮麟 / 李现 / 吴优 / 蓝盈莹 / 姚蜜 / 王啸坤 / 蒋雪鸣,喜剧 / 爱情,中国大陆,26,24,7.4,10621
少年黄飞鸿,2002,杨亚洲,方明珠,释小龙 / 郝蕾 / 陈龙 / 何中华 / 吕丽萍 / 吴樾 / 李鹏飞,动作 / 儿童 / 武侠,中国大陆,30,48,7.4,9294
乡村爱情,2006,张惠中,张继,赵本山 / 范伟 / 王亚彬 / 于月仙 / 唐鉴军 / 王小利 / 贺树峰,剧情 / 喜剧 / 爱情,中国大陆,30,45,7.4,5321
远大前程·双龙会,2018,陈熙泰,陈雪 / 周航 / 郑东影,刘昊然 / 尚语贤 / 陈昊 / 白红标 / 关亚 / 黄海 / 李光复 / 李颖 / 陈逸恒 / 修庆 / 王建新 / 张家溢,剧情 / 动作 / 犯罪,中国大陆,6,20,7.4,8983
幸福请你等等我,2014,余淳,朱艳,宋丹丹 / 朱泳腾 / 朱媛媛 / 李乃文 / 王策 / 姜妍 / 丁志城 / 郭达 / 石凉 / 田小洁 / 林栋甫 / 谭松韵 / 林丛 / 崔志刚 / 李媛,剧情 / 家庭,中国大陆,36,,7.4,1121
铁齿铜牙纪晓岚4,2009,罗长安,邹静之 / 陈文贵 / 汪海林,张国立 / 王刚 / 张铁林 / 袁立 / 杨千嬅 / 闫妮 / 韩雨芹,剧情 / 喜剧 / 古装,中国大陆,42,43,7.4,8241
李卫当官,2002,郑军,刘和平 / 苏斌,徐峥 / 陈好 / 唐国强 / 王辉 / 李小燕 / 杨昊飞 / 焦晃 / 李倩,剧情 / 喜剧,中国大陆,30,45,7.4,12816
聊斋志异,2005,吴锦源,汤健萍,林志颖 / 胡歌 / 李冰冰 / 黄晓明 / 唐宁 / 杨丞琳 / 袁弘 / 胡可 / 杨幂 / 霍思燕 / 葛民辉 / 唐宸禹 / 江华 / 曾黎 / 潘仪君 / 岳跃利 / 蒋欣 / 姬麒麟 / 张达明 / 郑佩佩 / 王禄江 / 李立群 / 李楠 / 杨旻娜 / 林立雯,剧情 / 古装,中国大陆,35,47,7.4,9719
康熙微服私访记1,1997,张国立 / 张子恩 / 孙树培,邹静之,张国立 / 邓婕 / 赵亮 / 侯堃 / 蒋勤勤 / 夏雨 / 杨若兮 / 刘淼 / 陶虹 / 俞立文 / 陈创 / 高虎 / 刘亚津 / 李丁 / 冯远征 / 屠洪刚,剧情 / 历史 / 古装,中国大陆,30,49,7.4,19983
小李飞刀,1999,袁和平 / 鲁晓威 / 李翰韬,陈文贵 / 朱羽,焦恩俊 / 贾静雯 / 俞飞鸿 / 萧蔷 / 吴京 / 范冰冰 / 林利 / 郑佳欣 / 陈凯 / 高雄 / 任泉,武侠 / 古装,中国大陆 / 台湾,40,45,7.4,36341
