剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
屌丝男士,2014,大鹏,,大鹏 / 吉泽明步 / 拓也哥 / 约翰尼·盖尔克奇 / 文章 / 白百何 / 黄海波 / 柳岩 / 任重 / 黄百鸣 / 黄健翔 / 腾格尔 / 冷婉婉 / 于洋 / 谢孟伟 / 苑琼丹 / 乔杉 / 于莎莎 / 川岛茉树代 / 易小星 / 宋冬野 / 赵英俊 / 潘斌龙,喜剧,中国大陆,8,10,7.1,17008
人间规则,2018,胡竟之,陈倩茜 / 甘世佳 / 余言 / 李祯,张雅玫 / 厉娜 / 王李丹妮 / 陈子由 / 于彦凯 / 孙正霖,剧情,中国大陆,24,40,7.1,815
宝莲灯前传,2009,余明生,九年,焦恩俊 / 周扬 / 刘晓庆 / 王卫国 / 陈创 / 谢宁 / 林湘萍 / 刘冰玥 / 李光洁 / 刘涛 / 刘小锋 / 曹骏 / 谭小燕 / 柳小海 / 张倩 / 王骏 / 付瑶 / 王坤 / 李欣汝 / 陈明昊 / 宋祖儿 / 郭明翰 / 赵宁 / 刘冠翔 / 车韶文 / 翟栓辉 / 余佳 / 郭珍霓 / 陆怡璇 / 黄奕良 / 丁健 / 饶晓志 / 汪永贵 / 董波 / 胡敬波 / 丁宇辰 / 边铁军 / 刘明哲 / 高全军 / 陈松涛 / 和志杰 / 李卓 / 王千航 / 白海龙 / 朱泳腾 / 张正阳 / 李麟 / 周国栋 / 王健 / 王春元 / 陈春生 / 柴志学 / 赵熙元 / 黄慧 / 姜宏 / 于飞 / 王彦丁 / 田嘉文 / 陈雅熙 / 史晓雄 / 牛骏峰 / 赵祺 / 薛飞 / 天亮,爱情 / 武侠 / 古装 / 鬼怪,中国大陆,46,45,7.1,4124
少帅,2015,张黎,江奇涛,文章 / 李雪健 / 宋佳 / 张歆怡 / 刘韦伯 / 矢野浩二 / 汤晶媚 / 柳岩 / 余皑磊 / 李林 / 王仁君 / 达伦·格罗夫纳 / 白宇 / 常方源 / 杨新鸣 / 黄若萌 / 吴彦姝,剧情 / 传记 / 历史,中国大陆,48,40,7.1,12187
咱们结婚吧,2013,刘江,孟瑶,高圆圆 / 黄海波 / 张凯丽 / 王彤 / 大左 / 傅迦 / 柳岩 / 王策 / 田岷 / 白志迪 / 韩青 / 张晞临 / 任正斌,剧情 / 爱情 / 家庭,中国大陆,50,,7.1,28978
十八岁的天空,2002,李济昌,王博,保剑锋 / 倪景阳 / 范志博 / 刘佩琦 / 岳跃利 / 李智楠 / 金莎 / 杨童舒 / 戴春荣 / 施羽 / 朱泳腾 / 刘志刚 / 黄慧颐 / 俞云啸 / 杨晨 / 楼凯 / 洪军杰 / 韩子婧 / 官嘉丽 / 高斯 / 何明翰 / 吴思丹 / 王晓倩 / 王菲菲 / 王磊 / 傅天颖 / 李栋 / 董亮 / 张泰 / 徐嘉樱 / 郎维佳 / 周蕾 / 王海珍,剧情 / 爱情,中国大陆,22,45,7.1,33109
颤抖吧阿部之朵星风云,2018,王岩 / 黄肖英,刘娅 / 周碧辉 / 李真如 / 张敏俊 / 葛震松 / 翟墨,郑业成 / 安悦溪 / 徐嘉苇 / 徐沐婵 / 卢峰 / 吴佩柔 / 高一清 / 毛方圆 / 苏航,喜剧 / 科幻 / 古装,中国大陆,26,35,7.1,2926
少年张三丰,2001,梁德龙,李卫聪,张卫健 / 李冰冰 / 李小璐 / 苏有朋 / 林心如 / 严屹宽 / 王艳 / 张铁林 / 胡静 / 牛萌萌 / 杜玉明,动作 / 爱情 / 武侠 / 古装,中国大陆 / 台湾,40,,7.1,28220
情深深雨濛濛,2001,李平,琼瑶,赵薇 / 古巨基 / 林心如 / 苏有朋 / 寇振海 / 李钰 / 高鑫 / 王琳 / 徐幸 / 孙俪,剧情 / 爱情 / 音乐 / 战争,中国大陆 / 台湾,46,40,7.1,65204
将夜,2018,杨阳,徐闰 / 猫腻,陈飞宇 / 宋伊人 / 胡军 / 郑少秋 / 孙祖君 / 孟子义 / 袁冰妍 / 童瑶 / 黄一琳 / 胡宇轩 / 陈震 / 郭品超 / 金士杰 / 黎明 / 杜玉明 / 倪大红 / 安志杰 / 李子雄 / 姚安濂 / 苏可 / 曹卫宇 / 卢勇 / 施诗,剧情 / 奇幻,中国大陆,60,45,7.1,22402
苏菲日记,2008,林浩然,,徐艺涵 / 马梓涵 / 杨洋 / 魏大勋 / 蓝燕,,中国大陆,40,,7.1,143
沙场点兵,2006,孙晓光,黄国荣 / 李心安 / 郑方南,侯勇 / 任程伟 / 潘雨辰 / 高峰 / 洪涛 / 陶慧敏 / 沙景昌,,中国大陆,32,,7.1,347
笑着活下去,2007,澄丰,申捷 / 张璐,姚芊羽 / 黄海波 / 王琳 / 赵岭 / 萨日娜 / 杨幂 / 夏德俊 / 陈希光 / 张恒,剧情 / 爱情,中国大陆,37,43,7.1,3931
京港爱情线,1997,李国立,程雅志,李亚鹏 / 王学圻 / 王柠 / 龚蓓苾 / 陈豪 / 叶广俭 / 陈海恒 / 李勤勤 / 吴倩莲 / 张子健 / 陈慧 / 王百瑜 / 郭晋安 / 陈建斌 / 钟楚雄,剧情 / 爱情,中国大陆 / 香港,20,40,7.1,2547
家常菜,2010,安建,王力扶,黄志忠 / 左小青 / 童瑶 / 岳红 / 鲍大志 / 何音 / 宋春丽 / 何琳 / 冯雷 / 梁丹妮,剧情,中国大陆,38,41,7.1,2314
怪医文三块,2011,唐大年 / 王海,牛静 / 张旸,冯远征 / 杨立新 / 孙茜 / 杨舒婷 / 刘彦君 / 方旭 / 佘南南 / 龙怀忠 / 于凌达 / 赵寰宇 / 张倩茹 / 齐白雪 / 王海 / 代轩宁 / 王千航 / 王举,剧情 / 历史,中国大陆,30,42,7.1,94
情牵日月星,1999,白羽 / 曾丽珍 / 朱锐斌,徐祥云 / 李志贤 / 李绮华,吴倩莲 / 杨恭如 / 詹小楠 / 方中信 / 李亚鹏 / 潘迪华 / 达式常 / 李佳璘 / 张国柱 / 许榕真,剧情 / 爱情,中国大陆,20,45,7.1,1536
猎人,2016,徐昂,王琛,黄轩 / 高鑫 / 王思思 / 鲍鲲 / 曹征 / 刘莉莉 / 高冬平 / 李依蔓 / 张瑶 / 李晓峰 / 韩童生 / 于震 / 荆浩,剧情 / 悬疑,中国大陆,41,40,7.1,3677
步步惊魂,2008,汪海林,汪海林 / 徐君东 / 娅子,牛清峰 / 熊乃瑾 / 朱泳腾 / 林江国 / 姜华 / 肖涵,剧情 / 犯罪,中国大陆,24,,7.1,137
兵圣,2008,赵箭 / 吴家骀 / 戚健,高大勇 / 郎雪枫 / 康峰 / 马帅 / 刘东岳,朱亚文 / 胡静 / 李泰 / 许还幻 / 何琢言 / 赵毅 / 陈谜铭,剧情 / 历史 / 战争 / 古装,中国大陆,41,45,7.1,192
神机妙算刘伯温,2015,韩刚,张和平 / 吕晓明,何冰 / 姜寒 / 于震 / 王刚 / 王姬,剧情,中国大陆,40,45,7.1,242
星火,2004,刘毅然,韩毓海 / 刘毅然,江一燕 / 林熙越 / 梁冠华 / 迟嘉,剧情 / 爱情,中国大陆,32,,7.1,228
亚洲罪案侦察档案,2016,,,,,中国大陆,5,45,7.1,292
越王勾践,2007,黄健中 / 元彬,张敬,陈宝国 / 周扬 / 鲍国安 / 尤勇 / 李光洁,剧情 / 爱情 / 历史 / 战争 / 古装,中国大陆,41,45,7.1,405
国门英雄,2011,傅东育,何暑坤,李幼斌 / 史兰芽 / 张志坚 / 施京明 / 田子田 / 是安,悬疑 / 犯罪,中国大陆,37,45,7.1,494
你的生命如此多情,2001,尹力,海岩,常远 / 刘栋 / 李法曾 / 方子哥 / 李诚儒 / 张静初 / 孙松 / 林津峰 / 马精武 / 赵汉唐 / 曾红生 / 常蓝天 / 马书良,剧情 / 爱情,中国大陆,25,45,7.1,618
最后的99天,2009,汪俊,张策,张涵予 / 段奕宏 / 车晓 / 石维坚 / 宗平 / 胡海锋 / 李玥 / 王若心 / 张志忠 / 陈婷,剧情 / 悬疑,中国大陆,32,,7.1,809
姐妹,1998,袁军,达人 / 谢丽虹,常远 / 郝蕾 / 蒋恺 / 张国强 / 普超英 / 杨若兮 / 郑爽 / 虎艳芬,剧情,中国大陆,20,40,7.1,654
画魂,2003,关锦鹏,杨智深,李嘉欣 / 胡军 / 伊能静 / 刘烨,剧情 / 爱情 / 历史,中国大陆,30,43,7.1,1361
范府大院,2006,成浩,王功,孙红雷 / 苗圃 / 张敏 / 冯远征 / 韩童生 / 颜丹晨 / 李琳 / 赵越 / 陈昊 / 姚安濂 / 杨欣,剧情 / 家庭,中国大陆,41,,7.1,443
皇粮胡同十九号,2011,李木戈,朱绍宾 / 李丽华 / 郭涛 / 柴靖杰 / 李木戈,许晴 / 殷桃 / 陆毅 / 刘金山 / 邵峰 / 于滨 / 霍青 / 王嘉儒,剧情 / 悬疑,中国大陆,26,,7.1,209
奇葩一家亲,2014,林黎胜,俞白眉,孙艺洲 / 李菲儿 / 买红妹 / 孙松 / 范明 / 仁龙 / 代旭 / 王萌黎 / 冯恩鹤 / 米露 / 刘冠麟 / 马精武 / 吴京安 / 肖剑 / 洪剑涛 / 那威,剧情 / 喜剧,中国大陆,36,,7.1,362
东方战场,2016,路奇,刘星,黄海冰 / 袁咏仪 / 俞飞鸿 / 叶璇 / 侯祥玲 / 马晓伟 / 郭常辉 / 张亚坤 / 杜若溪 / 丁海峰 / 刘冬 / 李沁谣 / 张鲁一 / 罗嘉良 / 严屹宽 / 兰道尔·洛威 / 刘璇,剧情 / 历史 / 战争,中国大陆,66,50,7.1,869
警察锅哥,2017,常晓阳,张雄飞 / 葛亚军 / 常书欣,刘凯 / 刘洁涵 / 王海燕 / 冯国强 / 蒲星宇 / 胡睿 / 吕一丁 / 高峰,剧情 / 动作 / 犯罪,中国大陆,40,45,7.1,1338
战斗王EX,2007,张雷,张雷,田礼 / 吴浇浇 / 王屹 / 孙晓爽 / 杨全静,剧情 / 科幻 / 悬疑 / 儿童 / 奇幻 / 冒险,中国大陆,52,24,7.1,192
宝贝,2013,梦继,六六,张萌 / 雷佳音 / 张铎 / 佟瑞欣 / 牛莉 / 孟丽 / 靳东,剧情 / 家庭,中国大陆,40,40,7.1,4042
地下地上,2009,楼健,汪海林 / 闫刚,任程伟 / 韩雪 / 巍子 / 王雅捷,剧情 / 悬疑,中国大陆,40,,7.1,710
老爸回家,2012,斗琪,李青 / 张静,刘威 / 吴冕 / 杨紫 / 张一山 / 庹宗华 / 彭玉 / 徐小婷 / 张子枫,剧情,中国大陆,35,,7.1,374
南少林,2003,袁祥仁,王琛 / 陈惠英,吴京 / 李绮虹 / 张铁林 / 李楠 / 淳于珊珊 / 乐珈彤 / 张静初 / 王建新 / 穆立新 / 陈继铭 / 孟耿如 / 袁咏仪 / 晋松 / 刘刚,动作 / 武侠 / 古装,中国大陆,32,44,7.1,295
刷新3+7,2012,梁礼彦 / 林玉芬 / 游达志,胡歌 / 梁礼彦 / 徐子沅 / 王崇 / 徐伊亮,胡歌 / 范晓萱 / 宣萱 / 安以轩 / 曾恺玹 / 孙艺洲 / 马思纯 / 蒋劲夫 / 刘心悠 / 秦昊 / 郭晓婷 / 叶青 / 杨洋 / 扎西顿珠,剧情,中国大陆,10,,7.1,4731
好大一个家,2015,陈佩斯,梅二月,陈佩斯 / 杨立新 / 刘蓓 / 白玉 / 郑凯南 / 郑奇 / 曹苑 / 程怡,喜剧,中国大陆,40,,7.1,2005
一屋赞客,2014,明焱,苏来,木木 / 马昕墨 / 麻唐 / 禾小斗 / 袁福福,喜剧 / 爱情 / 同性,中国大陆,9,15,7.1,1237
大学生同居的事儿,2009,李洪绸 / 孙宵 / 黎伟 / 于哲,李洪绸,安宁 / 赵宁 / 杨宇 / 黎伟 / 姚梦 / 王韬 / 纪登超 / 王辰昊 / 孙宵 / 李洪绸,喜剧,中国大陆,40,,7.1,375
激情燃烧的岁月2,2004,武斐,武斐,赵毅 / 史林 / 袁志博 / 韩雯雯 / 刘跃军 / 杨猛 / 俞瞳,剧情,中国大陆,20,40,7.1,524
嘻哈四重奏,2009,卢正雨,古永锵,杨晴瑄 / 姚文雪,,中国大陆,8,,7.1,2217
萍踪侠影,2003,何群,梁羽生 / 李天泽 / 李辉 / 黄永辉,范冰冰 / 黄海冰 / 孙浩 / 韩雪 / 孙菲菲 / 张嘉译 / 达式常 / 申军谊 / 毛宁 / 寇占文 / 孙晨曦 / 曹培昌 / 孔琳 / 许还幻 / 卓凡 / 姬他 / 何琳 / 徐锦江 / 马精武 / 谢宁 / 王岗 / 于荣光 / 释小龙 / 王德顺 / 康凯 / 黄晓明 / 张国立 / 沙景昌 / 吕行 / 赵小锐 / 陈凯 / 李强 / 王文升 / 王劲松 / 郭刚 / 梁超 / 张惠中 / 德力格尔 / 洋光 / 张梓烈 / 郭伟 / 赵熠伟 / 耿歌 / 梁雅琦 / 陈福生 / 刘建 / 张熙 / 管寿义 / 王培祎 / 马佳 / 杨丽晓,武侠 / 古装,中国大陆,35,45,7.0,2785
最亲爱的你,2018,丁梓光,张赟,虞书欣 / 赵志伟 / 王妍之 / 何蓝逗 / 杨之楹 / 王薇 / 胡文喆 / 曹煜辰 / 杨逸飞 / 李九霖,喜剧 / 爱情,中国大陆,26,45,7.0,1757
刘老根,2002,赵本山 / 谢晓嵋,何庆魁 / 薛立业 / 万捷,赵本山 / 范伟 / 高秀敏 / 王娟 / 李静 / 张小飞 / 王小宝 / 郭铁城 / 王红梅,剧情 / 喜剧,中国大陆,18,47,7.0,4099
七剑下天山,2006,霍耀良,李昌福,赵文卓 / 吕良伟 / 王学兵 / 蔡少芬 / 李小冉 / 马精武 / 孙菲菲 / 谭凯 / 梁家仁 / 爱戴 / 于承惠 / 乔振宇 / 张博 / 计春华 / 桑伟淋 / 王丽坤 / 高露 / 汤镇业,剧情 / 奇幻 / 武侠 / 古装,中国大陆,39,,7.0,3695
情定三生,2013,田少波,王婕,杨蓉 / 蒲巴甲 / 张萌 / 朱一龙 / 臧洪娜 / 郑佩佩 / 汤镇业,剧情 / 爱情,中国大陆,40,45,7.0,2520
岁月风云,2007,梁家树,朱镜祺,刘松仁 / 苗侨伟 / 佘诗曼 / 宣萱 / 邓萃雯 / 吴卓羲 / 林峯 / 陈美琪 / 廖京生,家庭,香港 / 中国大陆,60,40,7.0,6257
终极游侠,2016,徐辅军,,罗云熙 / 程砚秋 / 马振桓 / 程予希 / 沈瑶 / 熊梓淇 / 吕鋆峰 / 胡玮杰 / 詹子晴,爱情 / 武侠,中国大陆 / 台湾,40,,7.0,410
红蜘蛛1：十个女囚的临终告白,2000,张军钊 / 乔戈里,张邦友 / 墨白 / 陈育新 / 裘永刚 / 阎心红,李婷 / 史可 / 刘冠军,剧情 / 悬疑 / 犯罪,中国大陆,20,,7.0,2031
远方的家,2018,蔚华,杨佳 / 张巍 / 蔚华,刘佳 / 梁冠华 / 吕中 / 柯蓝 / 秦焰 / 宗平 / 李凤绪,剧情,中国大陆,36,45,7.0,393
海马歌舞厅,1993,孙铁 / 谢晓嵋,王朔 / 马未都 / 海岩 / 刘震云 / 莫言 / 梁左 / 刘毅然,梁天 / 刘斌 / 张国立 / 陈小艺 / 徐帆 / 王璐瑶 / 瞿颖 / 孙铁 / 谢晓嵋 / 李玲玉 / 于谦 / 王奎荣 / 常戎 / 阎青妤,剧情 / 喜剧,中国大陆,40,,7.0,1458
李后主与赵匡胤,2007,吴丽骀,,吴奇隆 / 刘涛 / 黄文豪,剧情 / 爱情 / 历史,中国大陆 / 台湾,40,40,7.0,1438
决胜,2016,阎建钢,宋方金,王千源 / 吴刚 / 寇振海 / 柯蓝 / 孔维 / 贾景晖 / 小林成男,剧情 / 战争,中国大陆,40,,7.0,304
那些年，我们正年轻,2018,韩晓军,王之理,杨烁 / 苏青 / 练束梅 / 任程伟 / 倪大红 / 荆浩 / 夏凡 / 孔琳 / 高明 / 王庆祥 / 岳红 / 于震 / 王劲松 / 张志坚 / 李洪涛 / 曲国强,剧情,中国大陆,45,45,7.0,1048
大丈夫,2014,姚晓峰,李潇 / 于淼,李小冉 / 王志文 / 俞飞鸿 / 江珊 / 韩童生 / 杨玏 / 田雨 / 关晓彤 / 许娣 / 杨立新 / 赵有亮 / 耿乐 / 佟大为,剧情 / 爱情,中国大陆,48,,7.0,12594
武十郎,2007,崔宝珠 / 王子鸣,林强 / 张婵娟 / 任莎,杨千嬅 / 霍建华 / 白冰冰 / 胡宇威 / 张国立 / 张萌 / 柏雪 / 贾乃亮 / 李依晓 / 蔡晶 / 张翊生 / 何洁 / 许颂 / 董志华 / 张春仲 / 方舟波 / 莫美林 / 张宇 / 刘东 / 蔡纲,剧情,中国大陆,32,45,7.0,5368
降龙之白露为霜,2018,赵曦夕,,杨昊铭 / 赵诚宇 / 李彦漫 / 唐本,剧情,中国大陆,20,28,7.0,1365
大唐荣耀,2017,刘国楠 / 尹涛,刘芳 / 李惠敏,景甜 / 任嘉伦 / 万茜 / 舒畅 / 秦俊杰 / 茅子俊 / 于小伟 / 王劲松 / 卢星宇 / 秦汉 / 刘威葳 / 梁婧娴,剧情 / 爱情 / 古装,中国大陆,60,45,7.0,52233
铁齿铜牙纪晓岚3,2004,刘家成,邹静之 / 陈文贵,张国立 / 王刚 / 张铁林 / 张庭 / 张春年 / 黄小蕾 / 李依晓 / 夏力薪 / 张默,剧情 / 喜剧 / 古装,中国大陆,40,45,7.0,11958
迅雷急先锋,2007,招振强,,于波 / 刘园园 / 何中华,剧情 / 犯罪,中国大陆,28,,7.0,79
神雕侠侣,2006,于敏,刘毅 / 王雪静 / 谭岚 / 郎雪枫,刘亦菲 / 黄晓明 / 陈紫函 / 杨幂 / 叮当 / 王洛勇 / 赵鸿飞 / 钱博 / 孟广美 / 于承惠 / 陈继铭 / 翟乃社 / 孔琳 / 钟镇涛 / 赵锦焘 / 傅淼 / 高虎 / 杨蕊 / 程皓枫 / 李明启 / 赵亮 / 孙锂华 / 梁丽 / 黄小蕾 / 王九胜 / 周浩东 / 黑子 / 朱泳腾 / 袁苑 / 张政勇,动作 / 爱情 / 奇幻 / 冒险,中国大陆,40,40,7.0,23731
法医秦明,2016,徐昂,郭琳媛 / 杨哲 / 徐翔云 / 辛菲 / 肖诗瑶 / 杨开泰 / 张吉 / 王维康 / 陈雅怡,张若昀 / 焦俊艳 / 李现 / 程皓枫 / 屈菁菁 / 钱波 / 李肆童 / 侯茗皓 / 王宏伟 / 曲毅勇 / 胡翔宇 / 鲍奇龙 / 孙崇琨 / 张建科 / 刘笑语 / 王闯 / 周红 / 王泽熹 / 郭海文 / 吴景峰 / 于群 / 刘丽娟 / 葛敬凡 / 韩冰 / 刘子赫 / 柳金芝 / 石涵 / 陈城 / 张桐 / 张晓蕾 / 李思潼 / 王家瑞 / 李丽峰 / 李宝珍 / 高家琦 / 刘轩羽 / 闻玉龙 / 马颖杰 / 葛苏仪 / 李栋栋 / 陈秋诗 / 胡乃青 / 潘垚 / 王靖宇 / 关佩男 / 殷亚泰 / 邓皓 / 宋学北 / 单宝云 / 高蕊 / 龙怀忠 / 于明加 / 姚姝君 / 李贺 / 蒋易 / 杨嘉华 / 贾凤柱 / 于春 / 郝文婷 / 姜尘,剧情 / 悬疑,中国大陆,20,33,7.0,50560
射雕英雄传,2003,鞠觉亮 / 于敏 / 王瑞,兰小龙 / 史航 / 龚应恬 / 张挺,李亚鹏 / 周迅 / 周杰 / 蒋勤勤 / 阿斯茹 / 杨丽萍 / 吕丽萍 / 孙海英 / 尤勇 / 曹培昌 / 周浩东 / 修庆,剧情 / 武侠 / 古装,中国大陆,42,47,7.0,14644
屌丝男士,2012,大鹏,大鹏,大鹏 / 柳岩 / 孙俪 / 何云伟 / 李菁 / 司马南 / 吴奇隆 / 于莎莎 / 杨璞 / 吴孟达 / 李响 / 刘心 / 李健仁 / 李亚红 / 邹市明 / 乔杉 / 修睿 / 赵铭 / 李丽 / 沈腾,喜剧,中国大陆,7,16,7.0,26627
我的！体育老师,2017,林妍,孙博,张嘉译 / 王晓晨 / 王维维 / 曹璐 / 张子健 / 赵今麦 / 刘煜宸 / 顾艳 / 胡先煦 / 王笛 / 周岩 / 韩青 / 景岗山 / 林鹏,剧情 / 爱情,中国大陆,39,45,7.0,17372
都是天使惹的祸,2000,梦继,闫刚  / 汪海林,李小璐 / 任泉 / 张延 / 郭涛 / 佟大为 / 周笑莉 / 张芝华 / 杨雨婷,剧情 / 爱情,中国大陆,23,46,7.0,30237
旋风十一人,2016,林健龙 / 徐惠康,白一聪,胡歌 / 江疏影 / 曾黎 / 李子峰 / 钱枫 / 牛骏峰 / 唐沸潮 / 古力娜扎 / 潘斌龙 / 李思澄 / 陈瑶 / 王艺霖 / 赖雨濛 / 魏明凯 / 王嵛,剧情 / 运动,中国大陆,31,45,7.0,7890
兰陵王,2013,澍佳,陈玉珊,冯绍峰 / 林依晨 / 陈晓东 / 翟天临 / 胡宇威 / 郑伟 / 魏千翔 / 毛林林 / 余心恬 / 崔曼莉 / 陈欣予 / 高兰村 / 王笛 / 吕中 / 韩栋 / 蒋依依 / 李东翰 / 赵毅 / 贺镪 / 卢勇 / 邓莎 / 张国庆 / 何中华 / 朱海君 / 戴春荣 / 李文玲 / 王峥 / 郑晓宁 / 宗峰岩,剧情,中国大陆,46,40,7.0,19218
白蛇传,2004,吴家骀,,刘涛 / 潘粤明 / 陈紫函 / 刘小锋 / 刘冰玥 / 史良,爱情 / 奇幻 / 古装,中国大陆,30,45,7.0,7123
半生缘,2002,胡雪杨,张爱玲 / 胡玥,林心如 / 蒋勤勤 / 谭耀文 / 李立群 / 胡可 / 常铖 / 邢岷山 / 刘小锋,剧情 / 爱情,中国大陆 / 台湾,35,48,7.0,14916
康熙微服私访记2,1999,张国立,邹静之,张国立 / 邓婕 / 赵薇 / 吴军 / 刘淼 / 侯堃 / 朱媛媛 / 李建义 / 夏力薪 / 冯雷 / 李楠 / 杨俊勇 / 沈畅 / 陈创 / 钟卫华 / 张少华,剧情 / 历史 / 武侠 / 古装,中国大陆,30,45,7.0,13411
十五年等待候鸟,2016,柯翰辰,金国栋 / 许璐艳,张若昀 / 孙怡 / 邓伦 / 张雪迎 / 李宗霖 / 朱元冰 / 刘美含 / 代超 / 黄筱琳 / 艾伟 / 傅迦 / 田雷 / 赵正阳 / 郑合惠子 / 胡洁琼,剧情 / 爱情,中国大陆,24,45,7.0,5856
赤子乘龙,2005,郑伟文,马家骏,任泉 / 李小璐 / 李铭顺 / 崔鹏 / 高雄 / 梁家仁 / 恬妞 / 陈秀丽 / 林湘萍 / 黄日华 / 黄一飞 / 柏雪,剧情 / 爱情 / 奇幻 / 古装,中国大陆,36,45,7.0,1404
李卫当官2,2004,徐峥,尚志发,徐峥 / 孙菲菲 / 唐国强 / 舒畅 / 王绘春 / 苗皓钧 / 杜志国 / 宗峰岩,剧情 / 古装,中国大陆,30,40,6.9,2615
